,ht,at,n,Date,Year,PTS,OPP,OT
2526,Yale,Brown,False,20121201,2013,4,3,0
2527,Northeastern,UMass,False,20121201,2013,3,6,0
2528,Dartmouth,Bentley,False,20121201,2013,5,2,0
2529,Cornell,St. Lawrence,False,20121201,2013,3,1,0
2530,Maine,Vermont,False,20121201,2013,2,2,1
2531,Niagara,Sacred Heart,False,20121201,2013,5,2,0
2532,UMass Lowell,New Hampshire,False,20121201,2013,2,5,0
2533,Providence,Merrimack,False,20121201,2013,1,2,0
2534,Rensselaer,Quinnipiac,False,20121201,2013,1,3,0
2535,UConn,Canisius,False,20121201,2013,1,3,0
2536,Notre Dame,Lake Superior State,False,20121201,2013,6,1,0
2537,Army,American International,False,20121201,2013,3,2,0
2538,Ferris State,Michigan,False,20121201,2013,3,3,1
2539,Western Michigan,Northern Michigan,False,20121201,2013,1,0,0
2540,Michigan Tech,Minnesota Duluth,False,20121201,2013,4,4,1
2541,Boston College,Boston University,False,20121201,2013,5,2,0
2542,Minnesota,Omaha,False,20121201,2013,3,2,0
2543,Minnesota State,Bemidji State,False,20121201,2013,6,1,0
2544,Colorado College,North Dakota,False,20121201,2013,2,3,1
2545,Denver,Wisconsin,False,20121201,2013,1,3,0
2546,Alaska,Miami (OH),False,20121201,2013,0,4,0
2547,Air Force,Rochester,False,20121202,2013,3,2,1
2548,Northern Michigan,Michigan Tech,False,20121204,2013,2,1,0
2549,Dartmouth,Vermont,False,20121205,2013,4,2,0
2550,St. Lawrence,Clarkson,False,20121205,2013,1,4,0
2551,New Hampshire,Boston University,False,20121206,2013,2,3,0
2552,Yale,Rensselaer,False,20121207,2013,1,6,0
2553,Holy Cross,Penn State,False,20121207,2013,5,4,1
2554,UMass,Colgate,False,20121207,2013,4,6,0
2555,Brown,Union,False,20121207,2013,3,3,1
2556,Providence,Boston College,False,20121207,2013,3,3,1
2557,Quinnipiac,Princeton,False,20121207,2013,3,1,0
2558,UConn,Army,False,20121207,2013,2,2,1
2559,Notre Dame,Michigan State,False,20121207,2013,3,2,0
2560,Rochester,Sacred Heart,False,20121207,2013,5,3,0
2561,Ohio State,Robert Morris,False,20121207,2013,2,3,0
2562,Bentley,Air Force,False,20121207,2013,4,7,0
2563,Mercyhurst,American International,False,20121207,2013,3,7,0
2564,Western Michigan,Ferris State,False,20121207,2013,4,2,0
2565,Merrimack,Harvard,False,20121207,2013,2,2,1
2566,Miami (OH),Lake Superior State,False,20121207,2013,3,2,0
2567,Wisconsin,Michigan Tech,False,20121207,2013,1,1,1
2568,Minnesota Duluth,Bemidji State,False,20121207,2013,4,2,0
2569,North Dakota,Denver,False,20121207,2013,2,2,1
2570,St. Cloud State,Omaha,False,20121207,2013,5,6,0
2571,Minnesota State,Alaska Anchorage,False,20121207,2013,3,1,0
2572,Colorado College,Minnesota,False,20121207,2013,2,4,0
2573,Alaska,Bowling Green,False,20121207,2013,2,3,0
2574,Princeton,Quinnipiac,False,20121208,2013,0,3,0
2575,Brown,Rensselaer,False,20121208,2013,2,2,1
2576,Mercyhurst,American International,False,20121208,2013,7,2,0
2577,Holy Cross,Penn State,False,20121208,2013,4,1,0
2578,Yale,Union,False,20121208,2013,2,2,1
2579,UMass,Colgate,False,20121208,2013,2,5,0
2580,UMass Lowell,Northeastern,False,20121208,2013,2,0,0
2581,Notre Dame,Michigan State,False,20121208,2013,5,1,0
2582,Rochester,Sacred Heart,False,20121208,2013,5,2,0
2583,Miami (OH),Lake Superior State,False,20121208,2013,0,1,0
2584,Bentley,Air Force,False,20121208,2013,2,2,1
2585,Robert Morris,Ohio State,False,20121208,2013,2,2,1
2586,Western Michigan,Ferris State,False,20121208,2013,2,1,0
2587,Clarkson,St. Lawrence,False,20121208,2013,3,1,0
2588,Boston University,Maine,False,20121208,2013,1,0,0
2589,Wisconsin,Michigan Tech,False,20121208,2013,3,3,1
2590,Minnesota Duluth,Bemidji State,False,20121208,2013,1,2,0
2591,North Dakota,Denver,False,20121208,2013,6,3,0
2592,St. Cloud State,Omaha,False,20121208,2013,2,1,0
2593,Minnesota State,Alaska Anchorage,False,20121208,2013,3,0,0
2594,Colorado College,Minnesota,False,20121208,2013,4,4,1
2595,Alaska,Bowling Green,False,20121208,2013,3,3,1
2596,Harvard,UMass Lowell,False,20121210,2013,0,5,0
2597,Yale,UMass,False,20121211,2013,4,2,0
2598,Merrimack,Army,False,20121211,2013,4,2,0
2599,Niagara,Rochester,False,20121212,2013,2,2,1
2600,Wisconsin,Alabama-Huntsville,False,20121213,2013,5,0,0
2601,Ohio State,Miami (OH),False,20121214,2013,1,1,0
2602,Michigan Tech,North Dakota,False,20121214,2013,1,6,0
2603,Michigan,Western Michigan,False,20121214,2013,1,4,0
2604,Lake Superior State,Northern Michigan,False,20121214,2013,3,0,0
2605,Wisconsin,Alabama-Huntsville,False,20121214,2013,4,1,0
2606,Bemidji State,Denver,False,20121214,2013,1,1,0
2607,Omaha,Minnesota State,False,20121214,2013,3,6,0
2608,St. Cloud State,Colorado College,False,20121214,2013,5,3,0
2609,Alaska Anchorage,Minnesota Duluth,False,20121214,2013,1,5,0
2610,Michigan State,Ferris State,False,20121215,2013,3,1,0
2611,Clarkson,Mercyhurst,False,20121215,2013,1,3,0
2612,St. Lawrence,Vermont,False,20121215,2013,2,5,0
2613,Bowling Green,Notre Dame,False,20121215,2013,1,4,0
2614,Lake Superior State,Northern Michigan,False,20121215,2013,3,1,0
2615,Michigan Tech,North Dakota,False,20121215,2013,1,4,0
2616,Penn State,Robert Morris,False,20121215,2013,2,3,0
2617,Michigan,Western Michigan,False,20121215,2013,2,0,0
2618,Ohio State,Miami (OH),False,20121215,2013,1,3,0
2619,Bemidji State,Denver,False,20121215,2013,5,1,0
2620,Omaha,Minnesota State,False,20121215,2013,5,1,0
2621,St. Cloud State,Colorado College,False,20121215,2013,3,1,0
2622,Alaska Anchorage,Minnesota Duluth,False,20121215,2013,1,2,0
2623,Mercyhurst,Canisius,False,20121218,2013,3,2,1
2624,Providence,Vermont,False,20121220,2013,4,4,1
2625,St. Cloud State,Rensselaer,False,20121227,2013,3,4,0
2626,Cornell,Ferris State,False,20121228,2013,5,3,0
2627,Robert Morris,Penn State,False,20121228,2013,6,0,0
2628,Miami (OH),Ohio State,False,20121228,2013,1,0,0
2629,Minnesota Duluth,Maine,False,20121228,2013,0,1,0
2630,St. Cloud State,Rensselaer,False,20121228,2013,2,1,0
2631,Quinnipiac,Omaha,False,20121229,2013,5,4,0
2632,Michigan State,Western Michigan,False,20121229,2013,1,1,1
2633,Minnesota Duluth,Ferris State,False,20121229,2013,2,6,0
2634,Merrimack,Princeton,False,20121229,2013,2,2,1
2635,Brown,Minnesota State,False,20121229,2013,1,3,0
2636,Ohio State,Penn State,False,20121229,2013,4,5,0
2637,Alabama-Huntsville,Boston College,False,20121229,2013,2,5,0
2638,Harvard,Northeastern,False,20121229,2013,1,5,0
2639,Michigan Tech,Michigan,False,20121229,2013,4,0,0
2640,Bowling Green,Niagara,False,20121229,2013,3,0,0
2641,Vermont,Union,False,20121229,2013,2,1,0
2642,Canisius,Army,False,20121229,2013,5,1,0
2643,UConn,American International,False,20121229,2013,7,2,0
2644,Robert Morris,Miami (OH),False,20121229,2013,1,0,0
2645,Maine,Cornell,False,20121229,2013,6,4,0
2646,Minnesota,Air Force,False,20121229,2013,4,0,0
2647,Denver,Boston University,False,20121229,2013,6,0,0
2648,Quinnipiac,Omaha,False,20121230,2013,3,1,0
2649,Holy Cross,Yale,False,20121230,2013,5,4,0
2650,Michigan State,Michigan,False,20121230,2013,2,5,0
2651,UMass,Bemidji State,False,20121230,2013,4,3,0
2652,UMass Lowell,Bentley,False,20121230,2013,3,2,0
2653,Merrimack,Union,False,20121230,2013,1,4,0
2654,American International,Brown,False,20121230,2013,2,7,0
2655,Alabama-Huntsville,Air Force,False,20121230,2013,1,6,0
2656,Dartmouth,New Hampshire,False,20121230,2013,4,1,0
2657,Michigan Tech,Western Michigan,False,20121230,2013,4,0,0
2658,Vermont,Princeton,False,20121230,2013,6,3,0
2659,Canisius,Army,False,20121230,2013,0,1,1
2660,UConn,Minnesota State,False,20121230,2013,1,3,0
2661,Minnesota,Boston College,False,20121230,2013,8,1,0
2662,New Hampshire,Bemidji State,False,20121231,2013,3,2,1
2663,Rensselaer,Sacred Heart,False,20121231,2013,6,2,0
2664,Dartmouth,UMass,False,20121231,2013,2,3,0
2665,Boston College,Yale,False,20130104,2013,3,3,1
2666,Princeton,Harvard,False,20130104,2013,3,2,1
2667,Clarkson,UMass Lowell,False,20130104,2013,1,2,0
2668,Colgate,Sacred Heart,False,20130104,2013,6,2,0
2669,Quinnipiac,Dartmouth,False,20130104,2013,3,2,1
2670,St. Lawrence,Rochester,False,20130104,2013,3,4,0
2671,UConn,Penn State,False,20130104,2013,4,3,0
2672,Maine,Mercyhurst,False,20130104,2013,2,1,0
2673,Boston University,Rensselaer,False,20130104,2013,3,2,1
2674,Lake Superior State,Union,False,20130104,2013,4,1,0
2675,Army,Robert Morris,False,20130104,2013,5,0,0
2676,Omaha,Colorado College,False,20130104,2013,8,4,0
2677,Bemidji State,Western Michigan,False,20130104,2013,0,6,0
2678,North Dakota,Holy Cross,False,20130104,2013,5,2,0
2679,St. Cloud State,Northern Michigan,False,20130104,2013,2,6,0
2680,Minnesota State,Providence,False,20130104,2013,4,3,1
2681,Denver,Cornell,False,20130104,2013,5,1,0
2682,Alaska Anchorage,Wisconsin,False,20130104,2013,3,5,0
2683,Canisius,Bowling Green,False,20130105,2013,2,2,1
2684,Princeton,Dartmouth,False,20130105,2013,2,1,0
2685,Ferris State,Michigan State,False,20130105,2013,3,0,0
2686,Northeastern,Bentley,False,20130105,2013,3,6,0
2687,New Hampshire,Rensselaer,False,20130105,2013,5,2,0
2688,Niagara,Air Force,False,20130105,2013,4,3,0
2689,Clarkson,UMass Lowell,False,20130105,2013,2,6,0
2690,Colgate,Sacred Heart,False,20130105,2013,9,0,0
2691,Quinnipiac,Harvard,False,20130105,2013,6,2,0
2692,St. Lawrence,Rochester,False,20130105,2013,4,3,0
2693,UConn,Penn State,False,20130105,2013,4,1,0
2694,Lake Superior State,Union,False,20130105,2013,3,1,0
2695,Army,Robert Morris,False,20130105,2013,1,4,0
2696,Maine,Mercyhurst,False,20130105,2013,2,5,0
2697,Vermont,Merrimack,False,20130105,2013,1,4,0
2698,Bemidji State,Western Michigan,False,20130105,2013,2,2,1
2699,North Dakota,Holy Cross,False,20130105,2013,3,2,0
2700,Omaha,Colorado College,False,20130105,2013,3,1,0
2701,St. Cloud State,Northern Michigan,False,20130105,2013,1,2,0
2702,Minnesota State,Providence,False,20130105,2013,4,0,0
2703,Denver,Cornell,False,20130105,2013,2,1,0
2704,Alaska Anchorage,Wisconsin,False,20130105,2013,0,1,0
2705,Canisius,Bowling Green,False,20130106,2013,2,3,0
2706,Michigan,Bowling Green,False,20130108,2013,1,5,0
2707,Minnesota,Notre Dame,False,20130108,2013,4,1,0
2708,Boston University,Harvard,False,20130109,2013,5,6,1
2709,Boston College,New Hampshire,False,20130111,2013,5,2,0
2710,Northeastern,Maine,False,20130111,2013,1,1,1
2711,Clarkson,Brown,False,20130111,2013,2,3,0
2712,UMass,Providence,False,20130111,2013,4,5,0
2713,Quinnipiac,Rensselaer,False,20130111,2013,1,1,1
2714,St. Lawrence,Yale,False,20130111,2013,3,5,0
2715,Michigan State,Notre Dame,False,20130111,2013,0,1,0
2716,Rochester,Bentley,False,20130111,2013,0,3,0
2717,Vermont,UMass Lowell,False,20130111,2013,2,4,0
2718,American International,Niagara,False,20130111,2013,2,3,0
2719,Ferris State,Ohio State,False,20130111,2013,1,3,0
2720,Mercyhurst,Holy Cross,False,20130111,2013,1,2,0
2721,Robert Morris,UConn,False,20130111,2013,2,3,0
2722,Sacred Heart,Canisius,False,20130111,2013,1,5,0
2723,Western Michigan,Lake Superior State,False,20130111,2013,1,1,1
2724,Northern Michigan,Miami (OH),False,20130111,2013,2,1,0
2725,Princeton,Union,False,20130111,2013,2,3,0
2726,Merrimack,Boston University,False,20130111,2013,1,4,0
2727,Michigan,Alaska,False,20130111,2013,4,5,0
2728,Minnesota Duluth,Michigan Tech,False,20130111,2013,1,0,0
2729,North Dakota,Colorado College,False,20130111,2013,3,4,0
2730,Minnesota State,Wisconsin,False,20130111,2013,3,4,1
2731,Minnesota,Alaska Anchorage,False,20130111,2013,4,3,0
2732,Air Force,Army,False,20130111,2013,4,1,0
2733,Denver,Omaha,False,20130111,2013,7,4,0
2734,Princeton,Rensselaer,False,20130112,2013,4,1,0
2735,Sacred Heart,Canisius,False,20130112,2013,3,6,0
2736,Air Force,Army,False,20130112,2013,3,3,1
2737,Providence,UMass,False,20130112,2013,2,0,0
2738,New Hampshire,Boston College,False,20130112,2013,2,1,0
2739,Clarkson,Yale,False,20130112,2013,1,3,0
2740,Quinnipiac,Union,False,20130112,2013,3,2,0
2741,Merrimack,Maine,False,20130112,2013,6,0,0
2742,St. Lawrence,Brown,False,20130112,2013,3,2,0
2743,Michigan State,Notre Dame,False,20130112,2013,4,1,0
2744,Rochester,Bentley,False,20130112,2013,4,0,0
2745,Vermont,UMass Lowell,False,20130112,2013,3,6,0
2746,American International,Niagara,False,20130112,2013,1,3,0
2747,Ferris State,Ohio State,False,20130112,2013,3,1,0
2748,Mercyhurst,Holy Cross,False,20130112,2013,4,2,0
2749,Robert Morris,UConn,False,20130112,2013,4,3,0
2750,Western Michigan,Lake Superior State,False,20130112,2013,3,1,0
2751,Northern Michigan,Miami (OH),False,20130112,2013,3,3,1
2752,Dartmouth,Harvard,False,20130112,2013,3,2,0
2753,Michigan,Alaska,False,20130112,2013,1,4,0
2754,Minnesota,Alaska Anchorage,False,20130112,2013,7,1,0
2755,Minnesota Duluth,Michigan Tech,False,20130112,2013,5,4,0
2756,North Dakota,Colorado College,False,20130112,2013,5,3,0
2757,Minnesota State,Wisconsin,False,20130112,2013,1,2,1
2758,Denver,Omaha,False,20130112,2013,3,3,1
2759,Bowling Green,Notre Dame,False,20130115,2013,4,2,0
2760,UMass Lowell,Providence,False,20130117,2013,2,1,0
2761,Boston College,UMass,False,20130118,2013,2,5,0
2762,Boston University,Northeastern,False,20130118,2013,5,6,0
2763,Holy Cross,Niagara,False,20130118,2013,5,3,0
2764,Brown,Dartmouth,False,20130118,2013,2,4,0
2765,Maine,Merrimack,False,20130118,2013,1,1,1
2766,Rensselaer,Colgate,False,20130118,2013,2,1,0
2767,Union,Cornell,False,20130118,2013,2,3,0
2768,UConn,Mercyhurst,False,20130118,2013,5,4,0
2769,Bowling Green,Western Michigan,False,20130118,2013,3,2,0
2770,Army,Rochester,False,20130118,2013,5,6,0
2771,American International,Robert Morris,False,20130118,2013,4,1,0
2772,Bentley,Canisius,False,20130118,2013,3,2,1
2773,Michigan Tech,Bemidji State,False,20130118,2013,4,0,0
2774,Yale,Harvard,False,20130118,2013,4,0,0
2775,Northern Michigan,Ohio State,False,20130118,2013,4,2,0
2776,Notre Dame,Alaska,False,20130118,2013,4,5,0
2777,Michigan State,Ferris State,False,20130118,2013,1,2,0
2778,Lake Superior State,Michigan,False,20130118,2013,4,6,0
2779,Minnesota,North Dakota,False,20130118,2013,5,1,0
2780,St. Cloud State,Denver,False,20130118,2013,5,2,0
2781,Wisconsin,Miami (OH),False,20130118,2013,1,0,0
2782,Colorado College,Minnesota Duluth,False,20130118,2013,2,3,0
2783,Alaska Anchorage,Minnesota State,False,20130118,2013,3,3,1
2784,American International,Robert Morris,False,20130119,2013,4,5,0
2785,Brown,Harvard,False,20130119,2013,5,2,0
2786,Sacred Heart,Air Force,False,20130119,2013,2,5,0
2787,Minnesota,North Dakota,False,20130119,2013,4,4,1
2788,Yale,Dartmouth,False,20130119,2013,4,2,0
2789,Boston University,UMass Lowell,False,20130119,2013,3,4,0
2790,Holy Cross,Niagara,False,20130119,2013,1,4,0
2791,Northeastern,Boston College,False,20130119,2013,3,9,0
2792,New Hampshire,Providence,False,20130119,2013,5,6,0
2793,Maine,Merrimack,False,20130119,2013,2,3,0
2794,Clarkson,St. Lawrence,False,20130119,2013,3,3,1
2795,Rensselaer,Cornell,False,20130119,2013,3,2,0
2796,Union,Colgate,False,20130119,2013,2,1,0
2797,UConn,Mercyhurst,False,20130119,2013,0,5,0
2798,Notre Dame,Alaska,False,20130119,2013,1,2,0
2799,Lake Superior State,Michigan,False,20130119,2013,3,2,0
2800,Army,Rochester,False,20130119,2013,2,4,0
2801,Bentley,Canisius,False,20130119,2013,7,2,0
2802,Ferris State,Michigan State,False,20130119,2013,5,2,0
2803,Western Michigan,Bowling Green,False,20130119,2013,2,1,0
2804,Michigan Tech,Bemidji State,False,20130119,2013,2,2,1
2805,Northern Michigan,Ohio State,False,20130119,2013,3,2,0
2806,Vermont,Penn State,False,20130119,2013,2,4,0
2807,Wisconsin,Miami (OH),False,20130119,2013,1,2,0
2808,St. Cloud State,Denver,False,20130119,2013,5,1,0
2809,Sacred Heart,Air Force,False,20130120,2013,3,6,0
2810,Quinnipiac,UConn,False,20130122,2013,2,1,0
2811,Union,Harvard,False,20130122,2013,4,1,0
2812,Boston College,Maine,False,20130125,2013,1,4,0
2813,Holy Cross,Bentley,False,20130125,2013,1,4,0
2814,Harvard,Clarkson,False,20130125,2013,1,5,0
2815,Northeastern,UMass Lowell,False,20130125,2013,4,4,1
2816,Michigan State,Penn State,False,20130125,2013,5,3,0
2817,Dartmouth,St. Lawrence,False,20130125,2013,2,4,0
2818,Colgate,Brown,False,20130125,2013,2,1,0
2819,Providence,Boston University,False,20130125,2013,2,3,0
2820,UConn,American International,False,20130125,2013,3,1,0
2821,Rochester,Niagara,False,20130125,2013,3,3,1
2822,Ohio State,Lake Superior State,False,20130125,2013,3,2,0
2823,Vermont,UMass,False,20130125,2013,2,3,0
2824,Mercyhurst,Canisius,False,20130125,2013,0,0,0
2825,Western Michigan,Michigan,False,20130125,2013,3,2,0
2826,Cornell,Yale,False,20130125,2013,2,3,1
2827,Merrimack,New Hampshire,False,20130125,2013,3,2,0
2828,Notre Dame,Ferris State,False,20130125,2013,1,3,0
2829,Miami (OH),Bowling Green,False,20130125,2013,2,1,0
2830,Minnesota,Minnesota State,False,20130125,2013,1,2,0
2831,Wisconsin,Alaska Anchorage,False,20130125,2013,5,2,0
2832,Bemidji State,Omaha,False,20130125,2013,3,5,0
2833,North Dakota,St. Cloud State,False,20130125,2013,1,3,0
2834,Air Force,Robert Morris,False,20130125,2013,2,0,0
2835,Alaska,Northern Michigan,False,20130125,2013,2,1,0
2836,New Hampshire,Merrimack,False,20130126,2013,6,2,0
2837,Michigan State,Penn State,False,20130126,2013,2,3,0
2838,Boston College,Maine,False,20130126,2013,1,3,0
2839,Boston University,Providence,False,20130126,2013,3,3,1
2840,Harvard,St. Lawrence,False,20130126,2013,3,4,1
2841,Dartmouth,Clarkson,False,20130126,2013,5,1,0
2842,Cornell,Brown,False,20130126,2013,0,3,0
2843,Niagara,Rochester,False,20130126,2013,6,4,0
2844,Colgate,Yale,False,20130126,2013,4,1,0
2845,UMass Lowell,Northeastern,False,20130126,2013,5,4,1
2846,Notre Dame,Ferris State,False,20130126,2013,5,2,0
2847,Miami (OH),Bowling Green,False,20130126,2013,3,1,0
2848,Ohio State,Lake Superior State,False,20130126,2013,6,1,0
2849,Vermont,UMass,False,20130126,2013,3,2,0
2850,American International,UConn,False,20130126,2013,1,1,1
2851,Bentley,Holy Cross,False,20130126,2013,1,2,0
2852,Canisius,Mercyhurst,False,20130126,2013,4,2,0
2853,Union,Rensselaer,False,20130126,2013,3,2,0
2854,Western Michigan,Michigan,False,20130126,2013,5,1,0
2855,Bemidji State,Omaha,False,20130126,2013,1,2,0
2856,North Dakota,St. Cloud State,False,20130126,2013,2,2,1
2857,Minnesota State,Minnesota,False,20130126,2013,1,4,0
2858,Wisconsin,Alaska Anchorage,False,20130126,2013,2,1,0
2859,Air Force,Robert Morris,False,20130126,2013,4,1,0
2860,Alaska,Northern Michigan,False,20130126,2013,4,2,0
2861,Princeton,Sacred Heart,False,20130127,2013,5,2,0
2862,Mercyhurst,Canisius,False,20130129,2013,5,2,0
2863,Michigan,Michigan State,False,20130201,2013,3,2,0
2864,Yale,Princeton,False,20130201,2013,4,2,0
2865,Boston College,Vermont,False,20130201,2013,4,1,0
2866,Northeastern,New Hampshire,False,20130201,2013,1,3,0
2867,UMass,Boston University,False,20130201,2013,5,1,0
2868,Brown,Quinnipiac,False,20130201,2013,1,1,1
2869,Maine,Providence,False,20130201,2013,2,2,1
2870,Niagara,Bentley,False,20130201,2013,2,1,0
2871,Clarkson,Colgate,False,20130201,2013,4,4,1
2872,Rensselaer,Harvard,False,20130201,2013,3,0,0
2873,Merrimack,UMass Lowell,False,20130201,2013,1,0,0
2874,St. Lawrence,Cornell,False,20130201,2013,4,2,0
2875,Rochester,UConn,False,20130201,2013,1,3,0
2876,Bowling Green,Lake Superior State,False,20130201,2013,4,1,0
2877,Ohio State,Notre Dame,False,20130201,2013,6,3,0
2878,Ferris State,Western Michigan,False,20130201,2013,1,3,0
2879,Mercyhurst,Army,False,20130201,2013,1,1,1
2880,Robert Morris,Sacred Heart,False,20130201,2013,6,3,0
2881,Union,Dartmouth,False,20130201,2013,2,2,1
2882,Miami (OH),Alaska,False,20130201,2013,4,1,0
2883,Minnesota Duluth,Denver,False,20130201,2013,0,3,0
2884,Bemidji State,St. Cloud State,False,20130201,2013,0,4,0
2885,North Dakota,Wisconsin,False,20130201,2013,1,1,1
2886,Omaha,Michigan Tech,False,20130201,2013,4,3,0
2887,Air Force,American International,False,20130201,2013,2,2,1
2888,Canisius,Holy Cross,False,20130202,2013,3,0,0
2889,Brown,Princeton,False,20130202,2013,5,1,0
2890,Michigan State,Michigan,False,20130202,2013,2,5,0
2891,Yale,Quinnipiac,False,20130202,2013,2,6,0
2892,New Hampshire,Merrimack,False,20130202,2013,1,4,0
2893,Niagara,Bentley,False,20130202,2013,6,4,0
2894,Clarkson,Cornell,False,20130202,2013,6,3,0
2895,Rensselaer,Dartmouth,False,20130202,2013,3,0,0
