,Schl,Opp,PTS,OPP,Year,Date,neutral
6851,Emporia State,Missouri Southern State,69,80,2007,02/13/2008,"1,697"
6852,Alderson-Broaddus,Charleston (WV),74,72,2007,02/14/2008,692
6853,Alderson-Broaddus,Charleston (WV),74,72,2007,02/14/2008,692
6854,Alderson-Broaddus,Charleston (WV),74,72,2007,02/14/2008,692
6855,Bellarmine,Indianapolis,61,54,2007,02/14/2008,"2,246"
6856,Bellarmine,Indianapolis,61,54,2007,02/14/2008,"2,246"
6857,Glenville State,Concord,84,80,2007,02/14/2008,275
6858,Glenville State,Concord,84,80,2007,02/14/2008,275
6859,Ohio Valley,Pittsburgh-Johnstown,58,85,2007,02/14/2008,250
6860,Ohio Valley,Pittsburgh-Johnstown,58,85,2007,02/14/2008,250
6861,Seton Hill,Shepherd,84,87,2007,02/14/2008,375
6862,Seton Hill,Shepherd,84,87,2007,02/14/2008,375
6863,Lincoln (MO),Texas A&M-International,72,80,2007,02/14/2008,234
6864,Lincoln (MO),Texas A&M-International,72,80,2007,02/14/2008,234
6865,Newman,Incarnate Word,78,83,2007,02/14/2008,177
6866,Newman,Incarnate Word,78,83,2007,02/14/2008,177
6867,Oklahoma Panhandle State,St. Mary's (TX),83,87,2007,02/14/2008,394
6868,Oklahoma Panhandle State,St. Mary's (TX),83,87,2007,02/14/2008,394
6869,Texas-Permian Basin,St. Edward's,91,101,2007,02/14/2008,161
6870,Texas-Permian Basin,St. Edward's,91,101,2007,02/14/2008,161
6871,Missouri S&T,Quincy,55,68,2007,02/14/2008,325
6872,Missouri S&T,Quincy,55,68,2007,02/14/2008,325
6873,Missouri-St. Louis,Southern Illinois-Edwardsville,57,59,2007,02/14/2008,653
6874,Missouri-St. Louis,Southern Illinois-Edwardsville,57,59,2007,02/14/2008,653
6875,Northern Kentucky,Saint Joseph's (IN),70,80,2007,02/14/2008,"1,184"
6876,Northern Kentucky,Saint Joseph's (IN),70,80,2007,02/14/2008,"1,184"
6877,Southern Indiana,Rockhurst,95,71,2007,02/14/2008,"1,900"
6878,Southern Indiana,Rockhurst,95,71,2007,02/14/2008,"1,900"
6879,Wisconsin-Parkside,Kentucky Wesleyan,75,92,2007,02/14/2008,579
6880,Wisconsin-Parkside,Kentucky Wesleyan,75,92,2007,02/14/2008,579
6881,Arkansas-Monticello,Ouachita Baptist,64,68,2007,02/14/2008,471
6882,Arkansas-Monticello,Ouachita Baptist,64,68,2007,02/14/2008,471
6883,Christian Brothers,Arkansas Tech,73,51,2007,02/14/2008,375
6884,Christian Brothers,Arkansas Tech,73,51,2007,02/14/2008,375
6885,Harding,Delta State,90,64,2007,02/14/2008,"1,600"
6886,Harding,Delta State,90,64,2007,02/14/2008,"1,600"
6887,Southern Arkansas,Henderson State,49,36,2007,02/14/2008,502
6888,Southern Arkansas,Henderson State,49,36,2007,02/14/2008,502
6889,Flagler,West Florida,85,80,2007,02/14/2008,381
6890,Flagler,West Florida,85,80,2007,02/14/2008,381
6891,Franklin Pierce,Massachusetts-Lowell,59,55,2007,02/14/2008,116
6892,Franklin Pierce,Massachusetts-Lowell,59,55,2007,02/14/2008,116
6893,Augustana (SD),North Dakota,88,60,2007,02/14/2008,"2,504"
6894,Augustana (SD),North Dakota,88,60,2007,02/14/2008,"2,504"
6895,St. Cloud State,Omaha,87,99,2007,02/14/2008,"3,048"
6896,St. Cloud State,Omaha,87,99,2007,02/14/2008,"3,048"
6897,Western Colorado,Western New Mexico,75,68,2007,02/14/2008,315
6898,Western Colorado,Western New Mexico,75,68,2007,02/14/2008,315
6899,Central Washington,Alaska-Fairbanks,108,71,2007,02/14/2008,402
6900,Central Washington,Alaska-Fairbanks,108,71,2007,02/14/2008,402
6901,Montana State-Billings,Western Oregon,66,83,2007,02/14/2008,314
6902,Montana State-Billings,Western Oregon,66,83,2007,02/14/2008,314
6903,Seattle,Saint Martin's,74,68,2007,02/14/2008,452
6904,Seattle,Saint Martin's,74,68,2007,02/14/2008,452
6905,Western Washington,Alaska-Anchorage,69,81,2007,02/14/2008,778
6906,Western Washington,Alaska-Anchorage,69,81,2007,02/14/2008,778
6907,Benedict,Tuskegee,79,61,2007,02/14/2008,"1,289"
6908,Benedict,Tuskegee,79,61,2007,02/14/2008,"1,289"
6909,LeMoyne-Owen,Kentucky State,91,79,2007,02/14/2008,650
6910,LeMoyne-Owen,Kentucky State,91,79,2007,02/14/2008,650
6911,Miles,Lane,84,60,2007,02/14/2008,"1,657"
6912,Miles,Lane,84,60,2007,02/14/2008,"1,657"
6913,Morehouse,Albany State (GA),58,52,2007,02/14/2008,"2,859"
6914,Morehouse,Albany State (GA),58,52,2007,02/14/2008,"2,859"
6915,Paine,Stillman,68,56,2007,02/14/2008,678
6916,Paine,Stillman,68,56,2007,02/14/2008,678
6917,Ashland,Gannon,55,77,2007,02/14/2008,616
6918,Ashland,Gannon,55,77,2007,02/14/2008,616
6919,Findlay,Mercyhurst,75,54,2007,02/14/2008,"1,095"
6920,Findlay,Mercyhurst,75,54,2007,02/14/2008,"1,095"
6921,Grand Valley State,Lake Superior State,87,51,2007,02/14/2008,"1,382"
6922,Grand Valley State,Lake Superior State,87,51,2007,02/14/2008,"1,382"
6923,Hillsdale,Ferris State,86,63,2007,02/14/2008,464
6924,Hillsdale,Ferris State,86,63,2007,02/14/2008,464
6925,Michigan Tech,Saginaw Valley,68,73,2007,02/14/2008,748
6926,Michigan Tech,Saginaw Valley,68,73,2007,02/14/2008,748
6927,Northern Michigan,Northwood (MI),69,57,2007,02/14/2008,664
6928,Northern Michigan,Northwood (MI),69,57,2007,02/14/2008,664
6929,Holy Family,Goldey-Beacom,87,52,2007,02/14/2008,150
6930,Holy Family,Goldey-Beacom,87,52,2007,02/14/2008,150
6931,Coker,Mount Olive,65,81,2007,02/14/2008,320
6932,Coker,Mount Olive,65,81,2007,02/14/2008,320
6933,St. Andrews,Queens (NC),64,66,2007,02/14/2008,80
6934,St. Andrews,Queens (NC),64,66,2007,02/14/2008,80
6935,Elizabeth City State,St. Augustine's,79,64,2007,02/14/2008,"1,895"
6936,Elizabeth City State,St. Augustine's,79,64,2007,02/14/2008,"1,895"
6937,Fayetteville State,Shaw,73,67,2007,02/14/2008,"1,463"
6938,Fayetteville State,Shaw,73,67,2007,02/14/2008,"1,463"
6939,Livingstone,Johnson C. Smith,70,81,2007,02/14/2008,977
6940,Livingstone,Johnson C. Smith,70,81,2007,02/14/2008,977
6941,Saint Paul's,Virginia Union,70,81,2007,02/14/2008,701
6942,Saint Paul's,Virginia Union,70,81,2007,02/14/2008,701
6943,Cheyney,East Stroudsburg State,82,60,2007,02/14/2008,"1,001"
6944,Cheyney,East Stroudsburg State,82,60,2007,02/14/2008,"1,001"
6945,Millersville,Bloomsburg,76,67,2007,02/14/2008,250
6946,Millersville,Bloomsburg,76,67,2007,02/14/2008,250
6947,West Virginia Wesleyan,Bluefield State,63,57,2007,02/14/2008,123
6948,West Virginia Wesleyan,Bluefield State,63,57,2007,02/14/2008,123
6949,West Liberty,Fairmont State,79,88,2007,02/14/2008,650
6950,West Liberty,Fairmont State,79,88,2007,02/14/2008,650
6951,Wheeling Jesuit,Salem West Virginia,73,58,2007,02/14/2008,221
6952,Wheeling Jesuit,Salem West Virginia,73,58,2007,02/14/2008,221
6953,Davis & Elkins,West Virginia State,52,61,2007,02/14/2008,257
6954,Davis & Elkins,West Virginia State,52,61,2007,02/14/2008,257
6955,Northern State SD,Minnesota-Crookston,107,55,2007,02/15/2008,"2,654"
6956,Northern State SD,Minnesota-Crookston,107,55,2007,02/15/2008,"2,654"
6957,Northern State SD,Minnesota-Crookston,107,55,2007,02/15/2008,"2,654"
6958,Colorado Mesa,Colorado State-Pueblo,82,62,2007,02/15/2008,731
6959,Colorado Mesa,Colorado State-Pueblo,82,62,2007,02/15/2008,731
6960,Upper Iowa,MSU Moorhead,64,56,2007,02/15/2008,350
6961,Upper Iowa,MSU Moorhead,64,56,2007,02/15/2008,350
6962,Winona State,Concordia-St. Paul,84,59,2007,02/15/2008,"3,341"
6963,Winona State,Concordia-St. Paul,84,59,2007,02/15/2008,"3,341"
6964,Colorado Christian,Chadron State,76,62,2007,02/15/2008,990
6965,Colorado Christian,Chadron State,76,62,2007,02/15/2008,990
6966,Colorado School of Mines,Colorado-Colorado Springs,90,99,2007,02/15/2008,445
6967,Colorado School of Mines,Colorado-Colorado Springs,90,99,2007,02/15/2008,445
6968,Fort Lewis,Adams State,99,81,2007,02/15/2008,"1,768"
6969,Fort Lewis,Adams State,99,81,2007,02/15/2008,"1,768"
6970,Metro State Denver,Nebraska-Kearney,85,74,2007,02/15/2008,246
6971,Metro State Denver,Nebraska-Kearney,85,74,2007,02/15/2008,246
6972,Brigham Young-Hawaii,Grand Canyon,104,78,2007,02/15/2008,728
6973,Brigham Young-Hawaii,Grand Canyon,104,78,2007,02/15/2008,728
6974,Utah Tech,Hawaii-Hilo,81,78,2007,02/15/2008,"1,910"
6975,Utah Tech,Hawaii-Hilo,81,78,2007,02/15/2008,"1,910"
6976,Hawaii Pacific,Notre Dame de Namur,59,71,2007,02/15/2008,100
6977,Hawaii Pacific,Notre Dame de Namur,59,71,2007,02/15/2008,100
6978,Cal State San Bernardino,Chicago State,60,63,2007,02/15/2008,707
6979,Cal State San Bernardino,Chicago State,60,63,2007,02/15/2008,707
6980,Cal Poly Pomona,Stanislaus State,62,64,2007,02/15/2008,308
6981,Cal Poly Pomona,Stanislaus State,62,64,2007,02/15/2008,308
6982,Cal Poly Humboldt,Cal State Monterey Bay,92,84,2007,02/15/2008,"1,400"
6983,Cal Poly Humboldt,Cal State Monterey Bay,92,84,2007,02/15/2008,"1,400"
6984,Sonoma State,San Francisco State,72,84,2007,02/15/2008,647
6985,Sonoma State,San Francisco State,72,84,2007,02/15/2008,647
6986,UC San Diego,Cal State Los Angeles,64,63,2007,02/15/2008,738
6987,UC San Diego,Cal State Los Angeles,64,63,2007,02/15/2008,738
6988,Virginia Union,District of Columbia,81,84,2007,02/15/2008,"1,265"
6989,Virginia Union,District of Columbia,81,84,2007,02/15/2008,"1,265"
6990,Mary,Bemidji State,79,68,2007,02/15/2008,"1,429"
6991,Mary,Bemidji State,79,68,2007,02/15/2008,"1,429"
6992,Alderson-Broaddus,Glenville State,104,80,2007,02/16/2008,692
6993,Alderson-Broaddus,Glenville State,104,80,2007,02/16/2008,692
6994,Alderson-Broaddus,Glenville State,104,80,2007,02/16/2008,692
6995,Bluefield State,Charleston (WV),77,87,2007,02/16/2008,521
6996,Bluefield State,Charleston (WV),77,87,2007,02/16/2008,521
6997,Ohio Valley,Wheeling Jesuit,73,79,2007,02/16/2008,250
6998,Ohio Valley,Wheeling Jesuit,73,79,2007,02/16/2008,250
6999,Pittsburgh-Johnstown,Fairmont State,80,63,2007,02/16/2008,325
7000,Pittsburgh-Johnstown,Fairmont State,80,63,2007,02/16/2008,325
7001,Salem West Virginia,Shepherd,66,62,2007,02/16/2008,216
7002,Salem West Virginia,Shepherd,66,62,2007,02/16/2008,216
7003,Seton Hill,West Liberty,97,88,2007,02/16/2008,450
7004,Seton Hill,West Liberty,97,88,2007,02/16/2008,450
7005,Barton,Belmont Abbey,94,66,2007,02/16/2008,"1,023"
7006,Barton,Belmont Abbey,94,66,2007,02/16/2008,"1,023"
7007,Lincoln (MO),Incarnate Word,103,101,2007,02/16/2008,101
7008,Lincoln (MO),Incarnate Word,103,101,2007,02/16/2008,101
7009,Newman,Texas A&M-International,114,103,2007,02/16/2008,255
7010,Newman,Texas A&M-International,114,103,2007,02/16/2008,255
7011,Oklahoma Panhandle State,St. Edward's,58,69,2007,02/16/2008,581
7012,Oklahoma Panhandle State,St. Edward's,58,69,2007,02/16/2008,581
7013,Texas-Permian Basin,St. Mary's (TX),86,77,2007,02/16/2008,161
7014,Texas-Permian Basin,St. Mary's (TX),86,77,2007,02/16/2008,161
7015,Lewis,Kentucky Wesleyan,58,55,2007,02/16/2008,918
7016,Lewis,Kentucky Wesleyan,58,55,2007,02/16/2008,918
7017,Missouri S&T,Southern Illinois-Edwardsville,46,58,2007,02/16/2008,500
7018,Missouri S&T,Southern Illinois-Edwardsville,46,58,2007,02/16/2008,500
7019,Missouri-St. Louis,Quincy,61,76,2007,02/16/2008,495
7020,Missouri-St. Louis,Quincy,61,76,2007,02/16/2008,495
7021,Northern Kentucky,Indianapolis,70,57,2007,02/16/2008,"1,685"
7022,Northern Kentucky,Indianapolis,70,57,2007,02/16/2008,"1,685"
7023,Southern Indiana,Drury,68,70,2007,02/16/2008,"1,900"
7024,Southern Indiana,Drury,68,70,2007,02/16/2008,"1,900"
7025,Alabama Huntsville,Montevallo,52,74,2007,02/16/2008,"1,436"
7026,Alabama Huntsville,Montevallo,52,74,2007,02/16/2008,"1,436"
7027,Arkansas Tech,Southern Arkansas,68,58,2007,02/16/2008,650
7028,Arkansas Tech,Southern Arkansas,68,58,2007,02/16/2008,650
7029,Delta State,Arkansas-Monticello,63,60,2007,02/16/2008,775
7030,Delta State,Arkansas-Monticello,63,60,2007,02/16/2008,775
7031,Henderson State,Christian Brothers,55,86,2007,02/16/2008,879
7032,Henderson State,Christian Brothers,55,86,2007,02/16/2008,879
7033,North Alabama,Valdosta State,94,82,2007,02/16/2008,"2,107"
7034,North Alabama,Valdosta State,94,82,2007,02/16/2008,"2,107"
7035,Ouachita Baptist,Harding,58,69,2007,02/16/2008,"2,109"
7036,Ouachita Baptist,Harding,58,69,2007,02/16/2008,"2,109"
7037,West Georgia,West Alabama,66,67,2007,02/16/2008,911
7038,West Georgia,West Alabama,66,67,2007,02/16/2008,911
7039,Emporia State,Central Missouri,52,71,2007,02/16/2008,"2,712"
7040,Emporia State,Central Missouri,52,71,2007,02/16/2008,"2,712"
7041,Fort Hays State,Missouri Western,65,52,2007,02/16/2008,"2,538"
7042,Fort Hays State,Missouri Western,65,52,2007,02/16/2008,"2,538"
7043,Northwest Missouri State,Pittsburg State,67,46,2007,02/16/2008,"1,404"
7044,Northwest Missouri State,Pittsburg State,67,46,2007,02/16/2008,"1,404"
7045,Southwest Baptist,Missouri Southern State,85,75,2007,02/16/2008,"1,731"
7046,Southwest Baptist,Missouri Southern State,85,75,2007,02/16/2008,"1,731"
7047,Truman State,Washburn,54,61,2007,02/16/2008,"1,176"
7048,Truman State,Washburn,54,61,2007,02/16/2008,"1,176"
7049,Northern State SD,Bemidji State,79,55,2007,02/16/2008,"5,254"
7050,Northern State SD,Bemidji State,79,55,2007,02/16/2008,"5,254"
7051,Southwest Minnesota State,Wayne State (NE),84,74,2007,02/16/2008,"1,589"
7052,Southwest Minnesota State,Wayne State (NE),84,74,2007,02/16/2008,"1,589"
7053,Mary,Minnesota-Crookston,75,64,2007,02/16/2008,"1,391"
7054,Mary,Minnesota-Crookston,75,64,2007,02/16/2008,"1,391"
7055,Upper Iowa,Concordia-St. Paul,61,79,2007,02/16/2008,400
7056,Upper Iowa,Concordia-St. Paul,61,79,2007,02/16/2008,400
7057,Winona State,MSU Moorhead,85,63,2007,02/16/2008,"3,492"
7058,Winona State,MSU Moorhead,85,63,2007,02/16/2008,"3,492"
7059,Assumption,Stonehill,64,62,2007,02/16/2008,902
7060,Assumption,Stonehill,64,62,2007,02/16/2008,902
7061,Bryant,Southern Connecticut State,74,57,2007,02/16/2008,490
7062,Bryant,Southern Connecticut State,74,57,2007,02/16/2008,490
7063,Franklin Pierce,Merrimack,78,85,2007,02/16/2008,461
7064,Franklin Pierce,Merrimack,78,85,2007,02/16/2008,461
7065,Le Moyne,Saint Anselm,86,84,2007,02/16/2008,232
7066,Le Moyne,Saint Anselm,86,84,2007,02/16/2008,232
7067,Pace,Saint Michael's,83,69,2007,02/16/2008,422
7068,Pace,Saint Michael's,83,69,2007,02/16/2008,422
7069,Minnesota-Duluth,North Dakota,88,80,2007,02/16/2008,"1,087"
7070,Minnesota-Duluth,North Dakota,88,80,2007,02/16/2008,"1,087"
7071,St. Cloud State,South Dakota,75,71,2007,02/16/2008,"3,176"
7072,St. Cloud State,South Dakota,75,71,2007,02/16/2008,"3,176"
7073,Colorado Christian,Nebraska-Kearney,68,75,2007,02/16/2008,"1,320"
7074,Colorado Christian,Nebraska-Kearney,68,75,2007,02/16/2008,"1,320"
7075,Colorado School of Mines,Regis (CO),76,54,2007,02/16/2008,604
7076,Colorado School of Mines,Regis (CO),76,54,2007,02/16/2008,604
7077,Fort Lewis,Colorado State-Pueblo,94,60,2007,02/16/2008,"1,169"
7078,Fort Lewis,Colorado State-Pueblo,94,60,2007,02/16/2008,"1,169"
7079,Metro State Denver,Chadron State,66,56,2007,02/16/2008,209
7080,Metro State Denver,Chadron State,66,56,2007,02/16/2008,209
7081,Western Colorado,New Mexico Highlands,96,88,2007,02/16/2008,237
7082,Western Colorado,New Mexico Highlands,96,88,2007,02/16/2008,237
7083,Saint Rose,American International,86,76,2007,02/16/2008,841
7084,Saint Rose,American International,86,76,2007,02/16/2008,841
7085,Massachusetts-Lowell,Bentley,55,70,2007,02/16/2008,334
7086,Massachusetts-Lowell,Bentley,55,70,2007,02/16/2008,334
7087,Adelphi,New Haven,66,50,2007,02/16/2008,314
7088,Adelphi,New Haven,66,50,2007,02/16/2008,314
7089,Bridgeport,Queens (NY),79,51,2007,02/16/2008,629
7090,Bridgeport,Queens (NY),79,51,2007,02/16/2008,629
7091,Concordia (NY),New York Tech,78,72,2007,02/16/2008,212
7092,Concordia (NY),New York Tech,78,72,2007,02/16/2008,212
7093,Mercy,Molloy,80,64,2007,02/16/2008,113
7094,Mercy,Molloy,80,64,2007,02/16/2008,113
7095,Central Washington,Alaska-Anchorage,74,72,2007,02/16/2008,724
7096,Central Washington,Alaska-Anchorage,74,72,2007,02/16/2008,724
7097,Montana State-Billings,Saint Martin's,66,87,2007,02/16/2008,"1,082"
7098,Montana State-Billings,Saint Martin's,66,87,2007,02/16/2008,"1,082"
7099,Seattle,Western Oregon,82,70,2007,02/16/2008,471
7100,Seattle,Western Oregon,82,70,2007,02/16/2008,471
7101,Seattle Pacific,Northwest Nazarene,83,76,2007,02/16/2008,943
7102,Seattle Pacific,Northwest Nazarene,83,76,2007,02/16/2008,943
7103,Western Washington,Alaska-Fairbanks,82,71,2007,02/16/2008,847
7104,Western Washington,Alaska-Fairbanks,82,71,2007,02/16/2008,847
7105,Cameron,Central Oklahoma,77,89,2007,02/16/2008,950
7106,Cameron,Central Oklahoma,77,89,2007,02/16/2008,950
7107,Southwestern Oklahoma State,Northeastern State,74,70,2007,02/16/2008,650
7108,Southwestern Oklahoma State,Northeastern State,74,70,2007,02/16/2008,650
7109,Texas A&M-Commerce,East Central,68,55,2007,02/16/2008,350
7110,Texas A&M-Commerce,East Central,68,55,2007,02/16/2008,350
7111,Benedict,Stillman,78,66,2007,02/16/2008,532
7112,Benedict,Stillman,78,66,2007,02/16/2008,532
7113,Fort Valley State,Albany State (GA),81,66,2007,02/16/2008,"3,245"
7114,Fort Valley State,Albany State (GA),81,66,2007,02/16/2008,"3,245"
7115,Texas A&M-Kingsville,Midwestern State,78,63,2007,02/16/2008,473
7116,Texas A&M-Kingsville,Midwestern State,78,63,2007,02/16/2008,473
7117,West Texas A&M,Eastern New Mexico,72,58,2007,02/16/2008,"1,981"
7118,West Texas A&M,Eastern New Mexico,72,58,2007,02/16/2008,"1,981"
7119,Brigham Young-Hawaii,Grand Canyon,74,70,2007,02/16/2008,816
7120,Brigham Young-Hawaii,Grand Canyon,74,70,2007,02/16/2008,816
7121,Utah Tech,Hawaii-Hilo,88,89,2007,02/16/2008,"1,875"
7122,Utah Tech,Hawaii-Hilo,88,89,2007,02/16/2008,"1,875"
7123,Hawaii Pacific,Notre Dame de Namur,71,61,2007,02/16/2008,100
7124,Hawaii Pacific,Notre Dame de Namur,71,61,2007,02/16/2008,100
7125,Miles,Kentucky State,91,79,2007,02/16/2008,"1,590"
7126,Miles,Kentucky State,91,79,2007,02/16/2008,"1,590"
7127,Paine,Tuskegee,86,66,2007,02/16/2008,478
7128,Paine,Tuskegee,86,66,2007,02/16/2008,478
7129,Ashland,Mercyhurst,69,81,2007,02/16/2008,818
7130,Ashland,Mercyhurst,69,81,2007,02/16/2008,818
7131,Ferris State,Lake Superior State,80,92,2007,02/16/2008,873
7132,Ferris State,Lake Superior State,80,92,2007,02/16/2008,873
7133,Findlay,Gannon,90,61,2007,02/16/2008,"1,613"
7134,Findlay,Gannon,90,61,2007,02/16/2008,"1,613"
7135,Michigan Tech,Northwood (MI),46,57,2007,02/16/2008,"1,024"
7136,Michigan Tech,Northwood (MI),46,57,2007,02/16/2008,"1,024"
7137,Northern Michigan,Saginaw Valley,43,54,2007,02/16/2008,428
7138,Northern Michigan,Saginaw Valley,43,54,2007,02/16/2008,428
7139,Wayne State (MI),Grand Valley State,55,75,2007,02/16/2008,737
7140,Wayne State (MI),Grand Valley State,55,75,2007,02/16/2008,737
7141,Cal State San Bernardino,Stanislaus State,89,68,2007,02/16/2008,861
7142,Cal State San Bernardino,Stanislaus State,89,68,2007,02/16/2008,861
7143,Cal Poly Pomona,Chicago State,72,49,2007,02/16/2008,512
7144,Cal Poly Pomona,Chicago State,72,49,2007,02/16/2008,512
7145,Cal Poly Humboldt,San Francisco State,83,68,2007,02/16/2008,"1,400"
7146,Cal Poly Humboldt,San Francisco State,83,68,2007,02/16/2008,"1,400"
7147,Sonoma State,Cal State Monterey Bay,79,83,2007,02/16/2008,"1,077"
7148,Sonoma State,Cal State Monterey Bay,79,83,2007,02/16/2008,"1,077"
7149,UC San Diego,Cal State Dominguez Hills,46,61,2007,02/16/2008,779
7150,UC San Diego,Cal State Dominguez Hills,46,61,2007,02/16/2008,779
7151,Bloomfield,Goldey-Beacom,60,90,2007,02/16/2008,200
7152,Bloomfield,Goldey-Beacom,60,90,2007,02/16/2008,200
7153,Chestnut Hill,Caldwell,81,73,2007,02/16/2008,245
7154,Chestnut Hill,Caldwell,81,73,2007,02/16/2008,245
7155,Jefferson (PA),Felician,88,76,2007,02/16/2008,444
7156,Jefferson (PA),Felician,88,76,2007,02/16/2008,444
7157,Post,Wilmington (DE),80,83,2007,02/16/2008,230
7158,Post,Wilmington (DE),80,83,2007,02/16/2008,230
7159,University of the Sciences (Pa.),Alliance,57,65,2007,02/16/2008,296
7160,University of the Sciences (Pa.),Alliance,57,65,2007,02/16/2008,296
7161,North Carolina Central,Chowan,70,56,2007,02/16/2008,"1,533"
7162,North Carolina Central,Chowan,70,56,2007,02/16/2008,"1,533"
7163,Augusta,Armstrong State,82,68,2007,02/16/2008,"2,023"
7164,Augusta,Armstrong State,82,68,2007,02/16/2008,"2,023"
7165,Georgia Southwestern,South Carolina-Aiken,68,89,2007,02/16/2008,400
7166,Georgia Southwestern,South Carolina-Aiken,68,89,2007,02/16/2008,400
7167,Lander,Georgia College,50,80,2007,02/16/2008,"1,600"
7168,Lander,Georgia College,50,80,2007,02/16/2008,"1,600"
7169,Brevard,Wingate,77,87,2007,02/16/2008,436
7170,Brevard,Wingate,77,87,2007,02/16/2008,436
7171,Carson-Newman,Tusculum,74,88,2007,02/16/2008,"1,234"
7172,Carson-Newman,Tusculum,74,88,2007,02/16/2008,"1,234"
7173,Catawba,Mars Hill,80,78,2007,02/16/2008,561
7174,Catawba,Mars Hill,80,78,2007,02/16/2008,561
7175,Erskine,Mount Olive,59,83,2007,02/16/2008,299
7176,Erskine,Mount Olive,59,83,2007,02/16/2008,299
7177,Limestone,St. Andrews,72,61,2007,02/16/2008,177
7178,Limestone,St. Andrews,72,61,2007,02/16/2008,177
7179,Pfeiffer,Coker,87,72,2007,02/16/2008,850
7180,Pfeiffer,Coker,87,72,2007,02/16/2008,850
7181,Queens (NC),Anderson (SC),92,57,2007,02/16/2008,319
7182,Queens (NC),Anderson (SC),92,57,2007,02/16/2008,319
7183,Lincoln Memorial,Lenoir-Rhyne,63,89,2007,02/16/2008,625
7184,Lincoln Memorial,Lenoir-Rhyne,63,89,2007,02/16/2008,625
7185,Barry,Tampa,60,55,2007,02/16/2008,613
7186,Barry,Tampa,60,55,2007,02/16/2008,613
7187,Eckerd,Palm Beach Atlantic,93,76,2007,02/16/2008,423
7188,Eckerd,Palm Beach Atlantic,93,76,2007,02/16/2008,423
7189,Florida Tech,Florida Southern,79,87,2007,02/16/2008,729
7190,Florida Tech,Florida Southern,79,87,2007,02/16/2008,729
7191,Lynn,Rollins,69,66,2007,02/16/2008,301
7192,Lynn,Rollins,69,66,2007,02/16/2008,301
7193,Nova Southeastern,Saint Leo,84,93,2007,02/16/2008,630
7194,Nova Southeastern,Saint Leo,84,93,2007,02/16/2008,630
7195,Fayetteville State,St. Augustine's,68,60,2007,02/16/2008,"1,287"
7196,Fayetteville State,St. Augustine's,68,60,2007,02/16/2008,"1,287"
7197,Shaw,Johnson C. Smith,67,81,2007,02/16/2008,"1,039"
7198,Shaw,Johnson C. Smith,67,81,2007,02/16/2008,"1,039"
7199,Saint Paul's,Bowie State,67,75,2007,02/16/2008,356
7200,Saint Paul's,Bowie State,67,75,2007,02/16/2008,356
7201,California (PA),Lock Haven,70,58,2007,02/16/2008,"1,100"
7202,California (PA),Lock Haven,70,58,2007,02/16/2008,"1,100"
7203,Cheyney,Mansfield,81,59,2007,02/16/2008,527
7204,Cheyney,Mansfield,81,59,2007,02/16/2008,527
7205,Indiana (PA),Edinboro,65,74,2007,02/16/2008,600
7206,Indiana (PA),Edinboro,65,74,2007,02/16/2008,600
7207,Kutztown,Bloomsburg,97,68,2007,02/16/2008,500
7208,Kutztown,Bloomsburg,97,68,2007,02/16/2008,500
7209,Shippensburg,Clarion,62,84,2007,02/16/2008,423
7210,Shippensburg,Clarion,62,84,2007,02/16/2008,423
7211,Slippery Rock,Penn State-New Kens.,87,63,2007,02/16/2008,75
7212,Slippery Rock,Penn State-New Kens.,87,63,2007,02/16/2008,75
7213,West Chester,East Stroudsburg State,53,58,2007,02/16/2008,717
7214,West Chester,East Stroudsburg State,53,58,2007,02/16/2008,717
7215,West Virginia Wesleyan,Davis & Elkins,71,69,2007,02/16/2008,173
7216,West Virginia Wesleyan,Davis & Elkins,71,69,2007,02/16/2008,173
7217,West Virginia State,Concord,84,68,2007,02/16/2008,468
7218,West Virginia State,Concord,84,68,2007,02/16/2008,468
7219,Lees-McRae,Newberry,59,69,2007,02/16/2008,175
7220,Lees-McRae,Newberry,59,69,2007,02/16/2008,175
7221,Tiffin,Hillsdale,60,62,2007,02/16/2008,176
7222,Tiffin,Hillsdale,60,62,2007,02/16/2008,176
7223,Oakland City,Central State (OH),75,99,2007,02/16/2008,715
7224,Oakland City,Central State (OH),75,99,2007,02/16/2008,715
7225,LeMoyne-Owen,Lane,82,58,2007,02/16/2008,642
7226,LeMoyne-Owen,Lane,82,58,2007,02/16/2008,642
7227,Bellarmine,Saint Joseph's (IN),82,73,2007,02/16/2008,932
7228,Bellarmine,Saint Joseph's (IN),82,73,2007,02/16/2008,932
7229,Allen,North Greenville,67,55,2007,02/16/2008,100
7230,Allen,North Greenville,67,55,2007,02/16/2008,100
7231,Dominican (NY),Holy Family,67,70,2007,02/16/2008,217
7232,Dominican (NY),Holy Family,67,70,2007,02/16/2008,217
7233,Dowling,St. Thomas Aquinas,64,54,2007,02/16/2008,87
7234,Dowling,St. Thomas Aquinas,64,54,2007,02/16/2008,87
7235,Dallas Baptist,Johnson & Wales (CO),70,66,2007,02/16/2008,250
7236,Dallas Baptist,Johnson & Wales (CO),70,66,2007,02/16/2008,250
7237,Colorado Mesa,Adams State,74,84,2007,02/16/2008,958
7238,Colorado Mesa,Adams State,74,84,2007,02/16/2008,958
7239,North Carolina-Pembroke,North Georgia,60,72,2007,02/16/2008,423
7240,North Carolina-Pembroke,North Georgia,60,72,2007,02/16/2008,423
