,ht,at,n,Date,Year,PTS,OPP,OT
477,Minnesota State,Omaha,False,20091218,2010,1,1,0
478,Vermont,Dartmouth,False,20091219,2010,4,3,0
479,Omaha,Minnesota State,False,20091219,2010,2,1,1
480,Canisius,Colgate,False,20091220,2010,7,6,1
481,UMass,Union,False,20091229,2010,4,3,0
482,Maine,Princeton,False,20091229,2010,6,6,1
483,Michigan Tech,Michigan State,False,20091229,2010,1,10,0
484,Harvard,Quinnipiac,False,20091229,2010,3,1,0
485,UConn,Bentley,False,20091229,2010,1,4,0
486,Michigan,Rensselaer,False,20091229,2010,3,4,0
487,Cornell,Colorado College,False,20091229,2010,2,4,0
488,UConn,Union,False,20091230,2010,0,7,0
489,Cornell,Princeton,False,20091230,2010,2,3,0
490,Michigan Tech,Michigan,False,20091230,2010,3,5,0
491,Bentley,UMass,False,20091230,2010,4,1,0
492,Michigan State,Rensselaer,False,20091230,2010,6,1,0
493,Maine,Colorado College,False,20091230,2010,3,2,0
494,Boston College,St. Lawrence,False,20100101,2010,2,5,0
495,Minnesota State,Rochester,False,20100101,2010,6,1,0
496,Denver,Omaha,False,20100101,2010,7,0,0
497,Minnesota Duluth,Mercyhurst,False,20100102,2010,6,0,0
498,UMass Lowell,Holy Cross,False,20100102,2010,3,0,0
499,North Dakota,Niagara,False,20100102,2010,3,1,0
500,Yale,Ferris State,False,20100102,2010,6,1,0
501,Northern Michigan,Clarkson,False,20100102,2010,4,0,0
502,St. Lawrence,Omaha,False,20100102,2010,2,2,1
503,Boston University,UMass,False,20100102,2010,7,3,0
504,Dartmouth,Northeastern,False,20100102,2010,0,7,0
505,Vermont,Alabama-Huntsville,False,20100102,2010,4,3,0
506,Army,Union,False,20100102,2010,1,2,1
507,Robert Morris,Lake Superior State,False,20100102,2010,6,7,0
508,Sacred Heart,Air Force,False,20100102,2010,4,1,0
509,St. Cloud State,Brown,False,20100102,2010,5,1,0
510,Western Michigan,Bemidji State,False,20100102,2010,0,0,1
511,Wisconsin,Merrimack,False,20100102,2010,5,4,0
512,Notre Dame,Colgate,False,20100102,2010,5,2,0
513,Minnesota,Bowling Green,False,20100102,2010,3,1,0
514,Minnesota State,Rochester,False,20100102,2010,3,0,0
515,Denver,Boston College,False,20100102,2010,4,3,0
516,Dartmouth,Holy Cross,False,20100103,2010,2,4,0
517,UMass Lowell,Northeastern,False,20100103,2010,1,2,0
518,New Hampshire,Cornell,False,20100103,2010,2,5,0
519,Niagara,Colgate,False,20100103,2010,5,1,0
520,Alabama-Huntsville,Mercyhurst,False,20100103,2010,4,1,0
521,Western Michigan,Bemidji State,False,20100103,2010,0,3,0
522,Bowling Green,Clarkson,False,20100103,2010,4,3,0
523,Robert Morris,Lake Superior State,False,20100103,2010,0,2,0
524,Ferris State,Merrimack,False,20100103,2010,5,1,0
525,Notre Dame,North Dakota,False,20100103,2010,3,3,1
526,Vermont,Minnesota Duluth,False,20100103,2010,5,2,0
527,Sacred Heart,Air Force,False,20100103,2010,5,1,0
528,St. Cloud State,Brown,False,20100103,2010,5,3,0
529,Wisconsin,Yale,False,20100103,2010,2,2,1
530,Minnesota,Northern Michigan,False,20100103,2010,2,4,0
531,Princeton,Quinnipiac,False,20100104,2010,4,3,1
532,Dartmouth,Brown,False,20100108,2010,9,4,0
533,New Hampshire,UMass Lowell,False,20100108,2010,2,2,1
534,Princeton,Union,False,20100108,2010,3,7,0
535,Niagara,St. Lawrence,False,20100108,2010,2,7,0
536,Clarkson,Alabama-Huntsville,False,20100108,2010,3,1,0
537,Quinnipiac,Rensselaer,False,20100108,2010,1,4,0
538,Rochester,Holy Cross,False,20100108,2010,5,2,0
539,Ohio State,Bowling Green,False,20100108,2010,7,2,0
540,Bentley,Canisius,False,20100108,2010,5,4,0
541,Mercyhurst,American International,False,20100108,2010,7,2,0
542,Sacred Heart,Army,False,20100108,2010,3,3,1
543,Boston College,Boston University,False,20100108,2010,2,3,0
544,Michigan State,Lake Superior State,False,20100108,2010,4,2,0
545,Western Michigan,Michigan,False,20100108,2010,3,4,0
546,Minnesota,Harvard,False,20100108,2010,5,2,0
547,Air Force,UConn,False,20100108,2010,2,1,0
548,Robert Morris,Miami (OH),False,20100108,2010,3,1,0
549,Minnesota Duluth,Colorado College,False,20100108,2010,5,2,0
550,St. Cloud State,Michigan Tech,False,20100108,2010,4,2,0
551,Omaha,Alaska,False,20100108,2010,1,3,0
552,North Dakota,Minnesota State,False,20100108,2010,4,1,0
553,Denver,Alaska Anchorage,False,20100108,2010,1,1,1
554,Michigan State,Lake Superior State,False,20100109,2010,3,3,1
555,St. Cloud State,Michigan Tech,False,20100109,2010,5,1,0
556,New Hampshire,UMass,False,20100109,2010,7,2,0
557,Maine,Merrimack,False,20100109,2010,4,2,0
558,Niagara,St. Lawrence,False,20100109,2010,4,3,0
559,Clarkson,Alabama-Huntsville,False,20100109,2010,3,3,1
560,Quinnipiac,Union,False,20100109,2010,1,2,1
561,Notre Dame,Ferris State,False,20100109,2010,2,5,0
562,Rochester,Holy Cross,False,20100109,2010,2,0,0
563,Ohio State,Bowling Green,False,20100109,2010,4,3,0
564,Bentley,Canisius,False,20100109,2010,2,3,0
565,Mercyhurst,American International,False,20100109,2010,5,3,0
566,Sacred Heart,Army,False,20100109,2010,5,0,0
567,Northeastern,UMass Lowell,False,20100109,2010,5,6,1
568,Michigan,Western Michigan,False,20100109,2010,6,1,0
569,Minnesota,Harvard,False,20100109,2010,3,1,0
570,Omaha,Alaska,False,20100109,2010,2,1,0
571,Minnesota Duluth,Colorado College,False,20100109,2010,4,1,0
572,North Dakota,Minnesota State,False,20100109,2010,3,2,0
573,Air Force,UConn,False,20100109,2010,2,2,1
574,Denver,Alaska Anchorage,False,20100109,2010,3,2,0
575,Princeton,Rensselaer,False,20100110,2010,1,4,0
576,Dartmouth,Yale,False,20100110,2010,2,4,0
577,Notre Dame,Ferris State,False,20100110,2010,2,4,0
578,Miami (OH),Robert Morris,False,20100110,2010,1,2,0
579,Northeastern,UMass,False,20100110,2010,1,4,0
580,Boston College,Providence,False,20100112,2010,4,1,0
581,Harvard,Yale,False,20100112,2010,3,2,0
582,Michigan Tech,Northern Michigan,False,20100112,2010,1,1,1
583,Boston College,Maine,False,20100115,2010,6,1,0
584,UMass,UMass Lowell,False,20100115,2010,3,2,0
585,Niagara,Bemidji State,False,20100115,2010,6,4,0
586,Clarkson,Cornell,False,20100115,2010,1,3,0
587,Quinnipiac,St. Cloud State,False,20100115,2010,1,3,0
588,St. Lawrence,Colgate,False,20100115,2010,4,0,0
589,UConn,Rochester,False,20100115,2010,0,4,0
590,Holy Cross,American International,False,20100115,2010,1,1,1
591,Vermont,Northeastern,False,20100115,2010,1,3,0
592,Lake Superior State,Omaha,False,20100115,2010,2,1,0
593,Bentley,Air Force,False,20100115,2010,3,6,0
594,Canisius,Army,False,20100115,2010,5,2,0
595,Ferris State,Miami (OH),False,20100115,2010,0,4,0
596,Robert Morris,Alabama-Huntsville,False,20100115,2010,3,2,0
597,Sacred Heart,Mercyhurst,False,20100115,2010,6,3,0
598,Michigan Tech,Alaska Anchorage,False,20100115,2010,2,6,0
599,Northern Michigan,Bowling Green,False,20100115,2010,6,0,0
600,Providence,Boston University,False,20100115,2010,3,1,0
601,Michigan,Alaska,False,20100115,2010,6,0,0
602,Minnesota,North Dakota,False,20100115,2010,3,3,1
603,Notre Dame,Michigan State,False,20100115,2010,5,2,0
604,Minnesota State,Minnesota Duluth,False,20100115,2010,1,2,0
605,Colorado College,Wisconsin,False,20100115,2010,0,4,0
606,Ferris State,Miami (OH),False,20100116,2010,4,5,0
607,Michigan Tech,Alaska Anchorage,False,20100116,2010,4,5,0
608,Boston University,Merrimack,False,20100116,2010,6,4,0
609,New Hampshire,Dartmouth,False,20100116,2010,5,2,0
610,Niagara,Bemidji State,False,20100116,2010,3,4,0
611,Clarkson,Colgate,False,20100116,2010,2,6,0
612,UMass Lowell,UMass,False,20100116,2010,1,2,0
613,Providence,Maine,False,20100116,2010,3,2,0
614,Quinnipiac,St. Cloud State,False,20100116,2010,2,3,0
615,St. Lawrence,Cornell,False,20100116,2010,1,1,1
616,Union,Rensselaer,False,20100116,2010,3,1,0
617,UConn,Rochester,False,20100116,2010,2,1,0
618,Michigan State,Notre Dame,False,20100116,2010,4,4,1
619,Vermont,Northeastern,False,20100116,2010,9,2,0
620,Lake Superior State,Omaha,False,20100116,2010,5,4,1
621,American International,Holy Cross,False,20100116,2010,1,0,0
622,Bentley,Air Force,False,20100116,2010,0,3,0
623,Canisius,Army,False,20100116,2010,4,4,1
624,Robert Morris,Alabama-Huntsville,False,20100116,2010,4,2,0
625,Sacred Heart,Mercyhurst,False,20100116,2010,3,2,0
626,Yale,Brown,False,20100116,2010,8,5,0
627,Northern Michigan,Bowling Green,False,20100116,2010,3,3,1
628,Michigan,Alaska,False,20100116,2010,3,3,1
629,Minnesota,North Dakota,False,20100116,2010,5,1,0
630,Minnesota State,Minnesota Duluth,False,20100116,2010,3,4,1
631,Harvard,Dartmouth,False,20100118,2010,4,1,0
632,Northeastern,Providence,False,20100119,2010,3,1,0
633,Cornell,North Dakota,False,20100122,2010,1,0,0
634,Clarkson,Yale,False,20100122,2010,2,3,0
635,Colgate,Robert Morris,False,20100122,2010,4,1,0
636,UMass Lowell,Merrimack,False,20100122,2010,5,4,0
637,Providence,New Hampshire,False,20100122,2010,2,3,1
638,Quinnipiac,Niagara,False,20100122,2010,2,6,0
639,Rensselaer,Dartmouth,False,20100122,2010,2,1,0
640,St. Lawrence,Brown,False,20100122,2010,5,2,0
641,Union,Harvard,False,20100122,2010,1,4,0
642,Bowling Green,Western Michigan,False,20100122,2010,4,4,1
643,Lake Superior State,Notre Dame,False,20100122,2010,1,6,0
644,Army,UConn,False,20100122,2010,5,0,0
645,American International,Rochester,False,20100122,2010,3,5,0
646,Mercyhurst,Bentley,False,20100122,2010,2,4,0
647,Sacred Heart,Canisius,False,20100122,2010,4,2,0
648,Boston College,Boston University,False,20100122,2010,4,5,1
649,Michigan State,Ohio State,False,20100122,2010,5,2,0
650,St. Cloud State,Minnesota,False,20100122,2010,4,3,0
651,Michigan,Ferris State,False,20100122,2010,2,0,0
652,Wisconsin,Denver,False,20100122,2010,3,3,1
653,Bemidji State,Minnesota Duluth,False,20100122,2010,4,1,0
654,Omaha,Northern Michigan,False,20100122,2010,7,2,0
655,Air Force,Holy Cross,False,20100122,2010,4,6,0
656,Alaska,Miami (OH),False,20100122,2010,1,1,1
657,Alaska Anchorage,Colorado College,False,20100122,2010,1,6,0
658,Rensselaer,Harvard,False,20100123,2010,3,3,1
659,St. Lawrence,Yale,False,20100123,2010,4,2,0
660,Michigan State,Ohio State,False,20100123,2010,2,4,0
661,Bowling Green,Western Michigan,False,20100123,2010,3,2,0
662,Minnesota,St. Cloud State,False,20100123,2010,1,4,0
663,Boston University,New Hampshire,False,20100123,2010,1,4,0
664,UMass,Vermont,False,20100123,2010,3,1,0
665,Cornell,North Dakota,False,20100123,2010,1,3,0
666,Clarkson,Brown,False,20100123,2010,2,3,0
667,Colgate,Robert Morris,False,20100123,2010,3,3,1
668,UMass Lowell,Boston College,False,20100123,2010,3,1,0
669,Quinnipiac,Niagara,False,20100123,2010,3,3,1
670,Merrimack,Providence,False,20100123,2010,2,1,1
671,Union,Dartmouth,False,20100123,2010,1,3,0
672,Lake Superior State,Notre Dame,False,20100123,2010,1,1,1
673,Army,UConn,False,20100123,2010,1,2,0
674,American International,Rochester,False,20100123,2010,0,4,0
675,Mercyhurst,Bentley,False,20100123,2010,6,3,0
676,Sacred Heart,Canisius,False,20100123,2010,5,5,1
677,Ferris State,Michigan,False,20100123,2010,3,2,0
678,Omaha,Northern Michigan,False,20100123,2010,5,3,0
679,Minnesota Duluth,Bemidji State,False,20100123,2010,4,5,1
680,Wisconsin,Denver,False,20100123,2010,4,3,0
681,Air Force,Holy Cross,False,20100123,2010,4,3,1
682,Alaska,Miami (OH),False,20100123,2010,0,5,0
683,UMass,Vermont,False,20100124,2010,0,3,0
684,Princeton,UConn,False,20100125,2010,8,1,0
685,American International,Sacred Heart,False,20100126,2010,1,6,0
686,Alabama-Huntsville,Niagara,False,20100129,2010,3,2,0
687,Yale,Union,False,20100129,2010,4,3,0
688,Boston College,Providence,False,20100129,2010,5,2,0
689,Boston University,UMass,False,20100129,2010,6,2,0
690,Harvard,Princeton,False,20100129,2010,1,2,0
691,Northeastern,UMass Lowell,False,20100129,2010,2,1,0
692,Dartmouth,Quinnipiac,False,20100129,2010,4,3,0
693,Cornell,St. Lawrence,False,20100129,2010,2,1,0
694,Brown,Rensselaer,False,20100129,2010,4,3,1
695,Colgate,Clarkson,False,20100129,2010,6,1,0
696,Merrimack,New Hampshire,False,20100129,2010,3,2,0
697,UConn,Sacred Heart,False,20100129,2010,3,4,1
698,Michigan State,Michigan,False,20100129,2010,3,2,0
699,Rochester,Bentley,False,20100129,2010,4,1,0
700,Ohio State,Ferris State,False,20100129,2010,5,3,0
701,Vermont,Maine,False,20100129,2010,3,6,0
702,Army,Air Force,False,20100129,2010,4,2,0
703,Michigan Tech,Minnesota State,False,20100129,2010,4,1,0
704,Northern Michigan,Alaska,False,20100129,2010,2,2,1
705,Miami (OH),Western Michigan,False,20100129,2010,4,1,0
706,Notre Dame,Omaha,False,20100129,2010,3,5,0
707,Minnesota Duluth,Wisconsin,False,20100129,2010,2,5,0
708,Bemidji State,Robert Morris,False,20100129,2010,5,1,0
709,North Dakota,Denver,False,20100129,2010,0,2,0
710,Colorado College,St. Cloud State,False,20100129,2010,4,5,0
711,Dartmouth,Princeton,False,20100130,2010,3,5,0
712,Alabama-Huntsville,Niagara,False,20100130,2010,3,2,0
713,Miami (OH),Western Michigan,False,20100130,2010,2,1,0
714,Michigan Tech,Minnesota State,False,20100130,2010,2,3,0
715,Yale,Rensselaer,False,20100130,2010,0,4,0
716,New Hampshire,Merrimack,False,20100130,2010,4,3,1
717,Cornell,Clarkson,False,20100130,2010,5,3,0
718,Brown,Union,False,20100130,2010,2,2,1
719,Colgate,St. Lawrence,False,20100130,2010,2,3,1
720,Providence,UMass,False,20100130,2010,1,4,0
721,Rochester,Bentley,False,20100130,2010,4,5,0
722,Ohio State,Ferris State,False,20100130,2010,3,3,1
723,Vermont,Maine,False,20100130,2010,4,4,1
724,Army,Air Force,False,20100130,2010,3,3,1
725,Northern Michigan,Alaska,False,20100130,2010,3,2,0
726,UConn,Sacred Heart,False,20100130,2010,2,3,0
727,Michigan,Michigan State,False,20100130,2010,5,4,0
728,Notre Dame,Omaha,False,20100130,2010,3,2,0
729,Bemidji State,Robert Morris,False,20100130,2010,2,5,0
730,Minnesota Duluth,Wisconsin,False,20100130,2010,4,0,0
731,North Dakota,Denver,False,20100130,2010,2,4,0
732,Colorado College,St. Cloud State,False,20100130,2010,6,4,0
733,Alaska Anchorage,Minnesota,False,20100130,2010,2,1,0
734,Boston College,Harvard,False,20100201,2010,6,0,0
735,Boston University,Northeastern,False,20100201,2010,2,1,0
736,Niagara,Robert Morris,False,20100203,2010,4,4,1
737,Bowling Green,Michigan,False,20100204,2010,1,2,0
738,Rensselaer,St. Lawrence,False,20100205,2010,3,3,1
739,Yale,Dartmouth,False,20100205,2010,4,2,0
740,Princeton,Colgate,False,20100205,2010,1,3,0
741,Brown,Harvard,False,20100205,2010,2,5,0
742,Maine,New Hampshire,False,20100205,2010,3,2,0
743,Providence,Vermont,False,20100205,2010,1,5,0
744,Merrimack,Northeastern,False,20100205,2010,1,5,0
745,Union,Clarkson,False,20100205,2010,11,2,0
746,UConn,Canisius,False,20100205,2010,1,3,0
747,Holy Cross,Army,False,20100205,2010,5,3,0
748,American International,Bentley,False,20100205,2010,6,5,0
749,Ferris State,Northern Michigan,False,20100205,2010,3,3,1
750,Sacred Heart,Rochester,False,20100205,2010,2,5,0
751,Michigan Tech,Minnesota Duluth,False,20100205,2010,3,1,0
752,UMass,Boston College,False,20100205,2010,1,7,0
753,UMass Lowell,Boston University,False,20100205,2010,2,3,0
754,Miami (OH),Lake Superior State,False,20100205,2010,2,0,0
755,Western Michigan,Notre Dame,False,20100205,2010,7,2,0
756,Quinnipiac,Cornell,False,20100205,2010,0,2,0
757,St. Cloud State,Alaska Anchorage,False,20100205,2010,4,4,1
758,Omaha,Ohio State,False,20100205,2010,5,5,1
759,Colorado College,Air Force,False,20100205,2010,2,0,0
760,Denver,Mercyhurst,False,20100205,2010,4,1,0
761,Alaska,Michigan State,False,20100205,2010,2,0,0
762,American International,Bentley,False,20100206,2010,3,2,1
763,Yale,Harvard,False,20100206,2010,6,3,0
764,Brown,Dartmouth,False,20100206,2010,5,5,1
765,Sacred Heart,Rochester,False,20100206,2010,5,4,0
766,Michigan Tech,Minnesota Duluth,False,20100206,2010,2,3,0
767,Wisconsin,Michigan,False,20100206,2010,3,2,0
768,St. Cloud State,Alaska Anchorage,False,20100206,2010,6,0,0
769,Princeton,Cornell,False,20100206,2010,5,3,0
770,Maine,New Hampshire,False,20100206,2010,6,3,0
771,Providence,Vermont,False,20100206,2010,1,1,1
772,Rensselaer,Clarkson,False,20100206,2010,2,1,0
773,Merrimack,UMass Lowell,False,20100206,2010,3,1,0
774,Union,St. Lawrence,False,20100206,2010,4,2,0
775,UConn,Canisius,False,20100206,2010,2,5,0
776,Holy Cross,Army,False,20100206,2010,1,4,0
777,Miami (OH),Lake Superior State,False,20100206,2010,10,4,0
778,Ferris State,Northern Michigan,False,20100206,2010,0,4,0
779,Western Michigan,Notre Dame,False,20100206,2010,4,1,0
780,Quinnipiac,Colgate,False,20100206,2010,2,0,0
781,Omaha,Ohio State,False,20100206,2010,4,3,0
782,Air Force,Denver,False,20100206,2010,1,2,1
783,Colorado College,Mercyhurst,False,20100206,2010,5,3,0
784,Alaska,Michigan State,False,20100206,2010,1,1,1
785,Northeastern,Harvard,False,20100208,2010,4,1,0
786,Boston University,Boston College,False,20100208,2010,3,4,0
787,Holy Cross,UConn,False,20100209,2010,3,2,0
788,Michigan,Bowling Green,False,20100209,2010,4,0,0
789,Harvard,Rensselaer,False,20100212,2010,4,5,0
790,UMass,Northeastern,False,20100212,2010,0,2,0
791,Dartmouth,Union,False,20100212,2010,4,5,0
792,New Hampshire,Providence,False,20100212,2010,5,2,0
793,Cornell,Brown,False,20100212,2010,5,3,0
794,Niagara,Alabama-Huntsville,False,20100212,2010,2,3,0
795,Clarkson,Princeton,False,20100212,2010,4,3,0
796,Colgate,Yale,False,20100212,2010,3,6,0
797,UMass Lowell,Boston College,False,20100212,2010,4,1,0
798,St. Lawrence,Quinnipiac,False,20100212,2010,0,5,0
799,Bowling Green,Miami (OH),False,20100212,2010,2,3,0
800,Ohio State,Alaska,False,20100212,2010,1,4,0
801,Vermont,Merrimack,False,20100212,2010,2,2,1
802,Lake Superior State,Ferris State,False,20100212,2010,4,3,0
803,Army,Rochester,False,20100212,2010,0,3,0
804,American International,Sacred Heart,False,20100212,2010,1,4,0
805,Bentley,Holy Cross,False,20100212,2010,4,6,0
806,Canisius,Mercyhurst,False,20100212,2010,1,3,0
807,Robert Morris,Bemidji State,False,20100212,2010,5,2,0
808,Boston University,Maine,False,20100212,2010,7,4,0
809,Northern Michigan,Western Michigan,False,20100212,2010,7,2,0
810,Omaha,Michigan,False,20100212,2010,4,3,0
811,St. Cloud State,North Dakota,False,20100212,2010,4,3,0
812,Wisconsin,Minnesota State,False,20100212,2010,4,3,0
813,Denver,Minnesota,False,20100212,2010,3,1,0
814,Clarkson,Quinnipiac,False,20100213,2010,4,1,0
815,St. Lawrence,Princeton,False,20100213,2010,2,2,1
816,Boston College,UMass Lowell,False,20100213,2010,2,1,0
817,Bowling Green,Miami (OH),False,20100213,2010,2,10,0
818,Boston University,Maine,False,20100213,2010,5,2,0
819,Harvard,Union,False,20100213,2010,4,3,0
820,Northeastern,UMass,False,20100213,2010,6,3,0
821,Dartmouth,Rensselaer,False,20100213,2010,4,3,0
822,Cornell,Yale,False,20100213,2010,1,2,1
823,Vermont,Merrimack,False,20100213,2010,2,3,0
824,Niagara,Alabama-Huntsville,False,20100213,2010,0,0,0
825,Colgate,Brown,False,20100213,2010,6,2,0
826,Holy Cross,Bentley,False,20100213,2010,4,0,0
827,Ohio State,Alaska,False,20100213,2010,3,3,1
828,Lake Superior State,Ferris State,False,20100213,2010,1,2,0
829,Army,Rochester,False,20100213,2010,2,5,0
830,Mercyhurst,Canisius,False,20100213,2010,2,4,0
831,Robert Morris,Bemidji State,False,20100213,2010,2,5,0
832,Sacred Heart,American International,False,20100213,2010,4,3,0
833,Northern Michigan,Western Michigan,False,20100213,2010,2,1,0
834,Omaha,Michigan,False,20100213,2010,4,1,0
835,St. Cloud State,North Dakota,False,20100213,2010,1,8,0
836,Denver,Minnesota,False,20100213,2010,5,1,0
837,Wisconsin,Minnesota State,False,20100213,2010,8,4,0
838,Colgate,Cornell,False,20100216,2010,2,6,0
839,Yale,St. Lawrence,False,20100219,2010,7,5,0
840,Harvard,Cornell,False,20100219,2010,0,3,0
841,Northeastern,Boston College,False,20100219,2010,3,2,0
842,Minnesota,Colorado College,False,20100219,2010,3,0,0
843,Dartmouth,Colgate,False,20100219,2010,6,6,1
844,Brown,Clarkson,False,20100219,2010,3,2,0
845,Maine,UMass Lowell,False,20100219,2010,8,4,0
846,Providence,Boston University,False,20100219,2010,5,4,0
847,Rensselaer,Quinnipiac,False,20100219,2010,5,3,0
848,Merrimack,UMass,False,20100219,2010,4,1,0
849,Union,Princeton,False,20100219,2010,4,1,0
850,UConn,Bentley,False,20100219,2010,4,1,0
