,ht,at,n,Date,Year,PTS,OPP,OT
5750,Minnesota,Colorado College,False,20081213,2009,4,1,0
5751,North Dakota,St. Cloud State,False,20081213,2009,7,4,0
5752,Minnesota State,Denver,False,20081213,2009,2,5,0
5753,Miami (OH),Rensselaer,False,20081214,2009,7,1,0
5754,Minnesota,Colorado College,False,20081214,2009,0,1,0
5755,Bowling Green,Clarkson,False,20081219,2009,4,1,0
5756,Mercyhurst,Canisius,False,20081219,2009,0,0,0
5757,Michigan Tech,Northern Michigan,False,20081219,2009,2,1,0
5758,Colorado College,Sacred Heart,False,20081219,2009,2,2,1
5759,Alaska,Western Michigan,False,20081219,2009,6,3,0
5760,Canisius,Mercyhurst,False,20081220,2009,2,2,1
5761,Bowling Green,Clarkson,False,20081220,2009,3,1,0
5762,Northern Michigan,Michigan Tech,False,20081220,2009,0,1,0
5763,Colorado College,Sacred Heart,False,20081220,2009,7,0,0
5764,Alaska,Western Michigan,False,20081220,2009,2,3,1
5765,Harvard,Lake Superior State,False,20081227,2009,2,6,0
5766,Michigan Tech,Michigan,False,20081227,2009,0,5,0
5767,Maine,Colgate,False,20081227,2009,2,3,1
5768,Michigan State,North Dakota,False,20081227,2009,2,1,0
5769,Cornell,St. Cloud State,False,20081227,2009,3,2,0
5770,Wisconsin,Alabama-Huntsville,False,20081227,2009,5,0,0
5771,Michigan Tech,North Dakota,False,20081228,2009,2,1,0
5772,UMass,Bemidji State,False,20081228,2009,2,4,0
5773,Maine,St. Cloud State,False,20081228,2009,3,3,0
5774,Harvard,Alabama-Huntsville,False,20081228,2009,1,4,0
5775,Michigan,Michigan State,False,20081228,2009,5,1,0
5776,Dartmouth,Army,False,20081228,2009,5,4,1
5777,Cornell,Colgate,False,20081228,2009,2,2,1
5778,Wisconsin,Lake Superior State,False,20081228,2009,1,1,1
5779,UMass,Army,False,20081229,2009,4,1,0
5780,Merrimack,Quinnipiac,False,20081229,2009,3,4,1
5781,Yale,Omaha,False,20081229,2009,3,8,0
5782,Dartmouth,Bemidji State,False,20081229,2009,4,2,0
5783,Princeton,Minnesota State,False,20081229,2009,5,2,0
5784,UConn,Air Force,False,20081229,2009,2,2,1
5785,UConn,Merrimack,False,20081230,2009,2,5,0
5786,Yale,Minnesota State,False,20081230,2009,3,2,0
5787,Princeton,Omaha,False,20081230,2009,5,1,0
5788,Air Force,Quinnipiac,False,20081230,2009,2,4,0
5789,St. Lawrence,Ferris State,False,20090102,2009,5,4,0
5790,Northeastern,Western Michigan,False,20090102,2009,3,1,0
5791,Miami (OH),Clarkson,False,20090102,2009,2,4,0
5792,Minnesota Duluth,UMass Lowell,False,20090102,2009,2,1,0
5793,Boston University,Rensselaer,False,20090102,2009,6,2,0
5794,Vermont,Colgate,False,20090102,2009,6,4,0
5795,Quinnipiac,Harvard,False,20090102,2009,5,2,0
5796,Bentley,Rochester,False,20090102,2009,2,3,0
5797,Sacred Heart,Niagara,False,20090102,2009,0,2,0
5798,Michigan State,Alaska,False,20090102,2009,2,1,0
5799,Wisconsin,Northern Michigan,False,20090102,2009,2,3,0
5800,Ohio State,Army,False,20090102,2009,6,1,0
5801,Minnesota,Brown,False,20090102,2009,6,2,0
5802,Bemidji State,North Dakota,False,20090102,2009,3,4,0
5803,Notre Dame,Union,False,20090102,2009,3,1,0
5804,Denver,Holy Cross,False,20090102,2009,2,2,1
5805,Army,Miami (OH),False,20090103,2009,3,2,0
5806,Colgate,Ferris State,False,20090103,2009,3,3,1
5807,Brown,Western Michigan,False,20090103,2009,1,1,1
5808,UMass Lowell,Union,False,20090103,2009,1,2,0
5809,Rensselaer,Holy Cross,False,20090103,2009,3,4,0
5810,Princeton,Harvard,False,20090103,2009,5,1,0
5811,Vermont,St. Lawrence,False,20090103,2009,4,0,0
5812,Quinnipiac,Dartmouth,False,20090103,2009,6,0,0
5813,UConn,Air Force,False,20090103,2009,3,4,0
5814,Michigan State,Alaska,False,20090103,2009,1,3,0
5815,Bentley,Rochester,False,20090103,2009,2,4,0
5816,Sacred Heart,Niagara,False,20090103,2009,2,4,0
5817,Robert Morris,American International,False,20090103,2009,5,2,0
5818,Minnesota,Northeastern,False,20090103,2009,3,2,1
5819,Ohio State,Clarkson,False,20090103,2009,2,0,0
5820,Wisconsin,Northern Michigan,False,20090103,2009,5,6,1
5821,Notre Dame,Minnesota Duluth,False,20090103,2009,3,1,0
5822,Minnesota State,Omaha,False,20090103,2009,4,3,0
5823,North Dakota,Bemidji State,False,20090103,2009,4,3,1
5824,Denver,Boston University,False,20090103,2009,1,4,0
5825,Princeton,Dartmouth,False,20090104,2009,0,4,0
5826,Maine,New Hampshire,False,20090104,2009,4,5,0
5827,Robert Morris,American International,False,20090104,2009,1,1,1
5828,UMass,Cornell,False,20090104,2009,2,5,0
5829,Yale,Air Force,False,20090104,2009,3,2,0
5830,Sacred Heart,UConn,False,20090106,2009,6,1,0
5831,Colgate,Lake Superior State,False,20090108,2009,5,4,1
5832,Holy Cross,American International,False,20090109,2009,5,1,0
5833,Harvard,Brown,False,20090109,2009,1,1,1
5834,Northeastern,Merrimack,False,20090109,2009,2,1,0
5835,UMass,New Hampshire,False,20090109,2009,2,2,1
5836,Dartmouth,Yale,False,20090109,2009,1,2,0
5837,Princeton,Union,False,20090109,2009,2,3,0
5838,Cornell,Niagara,False,20090109,2009,3,0,0
5839,Colgate,Lake Superior State,False,20090109,2009,1,6,0
5840,Quinnipiac,Rensselaer,False,20090109,2009,2,2,1
5841,Rochester,UConn,False,20090109,2009,5,3,0
5842,Bowling Green,Ohio State,False,20090109,2009,5,8,0
5843,Army,Mercyhurst,False,20090109,2009,2,1,0
5844,Canisius,Bentley,False,20090109,2009,3,8,0
5845,Ferris State,Western Michigan,False,20090109,2009,1,2,0
5846,Vermont,Boston College,False,20090109,2009,3,3,1
5847,Notre Dame,Alaska,False,20090109,2009,2,0,0
5848,Michigan,Miami (OH),False,20090109,2009,0,0,0
5849,Alabama-Huntsville,Robert Morris,False,20090109,2009,5,2,0
5850,Omaha,Northern Michigan,False,20090109,2009,4,3,0
5851,St. Cloud State,Minnesota Duluth,False,20090109,2009,3,1,0
5852,North Dakota,Minnesota,False,20090109,2009,6,3,0
5853,Colorado College,Minnesota State,False,20090109,2009,5,2,0
5854,Denver,Michigan Tech,False,20090109,2009,4,3,1
5855,Alaska Anchorage,Wisconsin,False,20090109,2009,2,3,0
5856,Princeton,Rensselaer,False,20090110,2009,1,5,0
5857,Alabama-Huntsville,Robert Morris,False,20090110,2009,2,2,1
5858,Boston University,Maine,False,20090110,2009,4,1,0
5859,Harvard,Yale,False,20090110,2009,2,6,0
5860,Dartmouth,Brown,False,20090110,2009,5,1,0
5861,New Hampshire,UMass,False,20090110,2009,3,2,1
5862,Cornell,Niagara,False,20090110,2009,2,1,0
5863,Vermont,Boston College,False,20090110,2009,4,2,0
5864,Providence,UMass Lowell,False,20090110,2009,4,2,0
5865,Quinnipiac,Union,False,20090110,2009,2,4,0
5866,Merrimack,Northeastern,False,20090110,2009,1,2,0
5867,St. Lawrence,Clarkson,False,20090110,2009,5,1,0
5868,Notre Dame,Alaska,False,20090110,2009,3,0,0
5869,Rochester,UConn,False,20090110,2009,7,4,0
5870,Bowling Green,Ohio State,False,20090110,2009,3,4,1
5871,Army,Mercyhurst,False,20090110,2009,4,3,0
5872,American International,Holy Cross,False,20090110,2009,1,5,0
5873,Canisius,Bentley,False,20090110,2009,3,4,0
5874,Michigan,Miami (OH),False,20090110,2009,5,1,0
5875,Western Michigan,Ferris State,False,20090110,2009,2,4,0
5876,Omaha,Northern Michigan,False,20090110,2009,2,3,0
5877,North Dakota,Minnesota,False,20090110,2009,6,1,0
5878,St. Cloud State,Minnesota Duluth,False,20090110,2009,6,3,0
5879,Colorado College,Minnesota State,False,20090110,2009,1,3,0
5880,Denver,Michigan Tech,False,20090110,2009,3,1,0
5881,Michigan,Miami (OH),False,20090111,2009,4,0,0
5882,Clarkson,St. Lawrence,False,20090111,2009,1,2,0
5883,Boston University,Providence,False,20090113,2009,2,4,0
5884,UConn,Bentley,False,20090114,2009,2,1,1
5885,Yale,Clarkson,False,20090116,2009,3,4,0
5886,Northeastern,Vermont,False,20090116,2009,3,1,0
5887,UMass,Providence,False,20090116,2009,4,5,0
5888,Brown,St. Lawrence,False,20090116,2009,1,6,0
5889,Maine,Bentley,False,20090116,2009,1,3,0
5890,Niagara,Quinnipiac,False,20090116,2009,4,6,0
5891,Rensselaer,Colgate,False,20090116,2009,3,2,1
5892,Merrimack,Boston University,False,20090116,2009,1,4,0
5893,Rochester,American International,False,20090116,2009,5,3,0
5894,Lake Superior State,Notre Dame,False,20090116,2009,2,3,0
5895,Ferris State,Ohio State,False,20090116,2009,2,6,0
5896,Mercyhurst,Sacred Heart,False,20090116,2009,2,1,0
5897,Michigan Tech,North Dakota,False,20090116,2009,3,3,1
5898,Boston College,UMass Lowell,False,20090116,2009,3,4,1
5899,Union,Cornell,False,20090116,2009,1,4,0
5900,Michigan,Bowling Green,False,20090116,2009,0,3,0
5901,Western Michigan,Alabama-Huntsville,False,20090116,2009,4,3,0
5902,Wisconsin,Colorado College,False,20090116,2009,6,1,0
5903,Miami (OH),Michigan State,False,20090116,2009,1,4,0
5904,Minnesota Duluth,Bemidji State,False,20090116,2009,3,2,0
5905,Minnesota,St. Cloud State,False,20090116,2009,5,1,0
5906,Minnesota State,Alaska Anchorage,False,20090116,2009,2,4,0
5907,Air Force,Canisius,False,20090116,2009,4,5,0
5908,Alaska,Omaha,False,20090116,2009,2,0,0
5909,Brown,Clarkson,False,20090117,2009,3,4,1
5910,Bowling Green,Michigan,False,20090117,2009,0,1,0
5911,Miami (OH),Michigan State,False,20090117,2009,6,1,0
5912,Ferris State,Ohio State,False,20090117,2009,2,2,1
5913,St. Cloud State,Minnesota,False,20090117,2009,6,8,0
5914,Yale,St. Lawrence,False,20090117,2009,2,2,1
5915,Boston University,Boston College,False,20090117,2009,5,2,0
5916,Northeastern,Vermont,False,20090117,2009,2,4,0
5917,Dartmouth,New Hampshire,False,20090117,2009,4,6,0
5918,Wisconsin,Colorado College,False,20090117,2009,3,4,0
5919,UMass Lowell,UMass,False,20090117,2009,3,4,0
5920,Rensselaer,Cornell,False,20090117,2009,0,3,0
5921,Union,Colgate,False,20090117,2009,6,3,0
5922,Rochester,American International,False,20090117,2009,6,1,0
5923,Lake Superior State,Notre Dame,False,20090117,2009,3,3,1
5924,Army,Holy Cross,False,20090117,2009,3,3,1
5925,Mercyhurst,Sacred Heart,False,20090117,2009,7,0,0
5926,Michigan Tech,North Dakota,False,20090117,2009,0,5,0
5927,Niagara,Quinnipiac,False,20090117,2009,5,1,0
5928,Western Michigan,Alabama-Huntsville,False,20090117,2009,5,1,0
5929,Minnesota Duluth,Bemidji State,False,20090117,2009,4,2,0
5930,Minnesota State,Alaska Anchorage,False,20090117,2009,7,1,0
5931,Air Force,Canisius,False,20090117,2009,2,4,0
5932,Alaska,Omaha,False,20090117,2009,1,1,1
5933,Maine,Providence,False,20090118,2009,2,2,1
5934,Army,Holy Cross,False,20090118,2009,4,4,1
5935,Bentley,American International,False,20090120,2009,6,4,0
5936,Holy Cross,Dartmouth,False,20090121,2009,2,2,1
5937,UMass Lowell,Merrimack,False,20090122,2009,3,2,0
5938,Canisius,Rochester,False,20090122,2009,2,5,0
5939,Cornell,Yale,False,20090123,2009,3,4,0
5940,Clarkson,Union,False,20090123,2009,4,3,1
5941,Colgate,Brown,False,20090123,2009,1,4,0
5942,Providence,Northeastern,False,20090123,2009,1,3,0
5943,Quinnipiac,Robert Morris,False,20090123,2009,5,4,0
5944,St. Lawrence,Rensselaer,False,20090123,2009,6,7,1
5945,Bowling Green,Lake Superior State,False,20090123,2009,4,3,0
5946,Ohio State,Western Michigan,False,20090123,2009,2,2,1
5947,Vermont,UMass,False,20090123,2009,2,1,0
5948,Mercyhurst,UConn,False,20090123,2009,7,2,0
5949,Sacred Heart,Bentley,False,20090123,2009,6,5,1
5950,Boston University,New Hampshire,False,20090123,2009,5,0,0
5951,Michigan State,Michigan,False,20090123,2009,2,6,0
5952,Northern Michigan,Alaska,False,20090123,2009,2,0,0
5953,Omaha,Miami (OH),False,20090123,2009,2,2,1
5954,Minnesota Duluth,Minnesota State,False,20090123,2009,4,0,0
5955,Bemidji State,Niagara,False,20090123,2009,3,4,0
5956,North Dakota,Denver,False,20090123,2009,8,3,0
5957,Air Force,Army,False,20090123,2009,5,1,0
5958,Colorado College,St. Cloud State,False,20090123,2009,4,4,1
5959,Alaska Anchorage,Michigan Tech,False,20090123,2009,3,3,1
5960,Northeastern,Providence,False,20090124,2009,6,3,0
5961,New Hampshire,Boston University,False,20090124,2009,1,3,0
5962,Cornell,Brown,False,20090124,2009,5,1,0
5963,Clarkson,Rensselaer,False,20090124,2009,4,3,1
5964,Colgate,Yale,False,20090124,2009,4,5,1
5965,Quinnipiac,Robert Morris,False,20090124,2009,5,8,0
5966,Merrimack,UMass Lowell,False,20090124,2009,2,3,0
5967,St. Lawrence,Union,False,20090124,2009,5,2,0
5968,Bowling Green,Lake Superior State,False,20090124,2009,4,8,0
5969,Ohio State,Western Michigan,False,20090124,2009,1,4,0
5970,Vermont,UMass,False,20090124,2009,1,1,1
5971,Mercyhurst,UConn,False,20090124,2009,6,0,0
5972,Sacred Heart,Bentley,False,20090124,2009,3,4,0
5973,Northern Michigan,Alaska,False,20090124,2009,2,2,1
5974,Michigan,Michigan State,False,20090124,2009,5,3,0
5975,Boston College,Maine,False,20090124,2009,6,3,0
5976,Bemidji State,Niagara,False,20090124,2009,3,1,0
5977,Omaha,Miami (OH),False,20090124,2009,1,6,0
5978,Minnesota Duluth,Minnesota State,False,20090124,2009,7,4,0
5979,North Dakota,Denver,False,20090124,2009,2,2,1
5980,Air Force,Army,False,20090124,2009,3,2,0
5981,Colorado College,St. Cloud State,False,20090124,2009,1,6,0
5982,Alaska Anchorage,Michigan Tech,False,20090124,2009,3,3,1
5983,Boston College,Maine,False,20090125,2009,4,1,0
5984,Dartmouth,Harvard,False,20090125,2009,5,5,1
5985,Canisius,Rochester,False,20090125,2009,3,4,0
5986,Princeton,Robert Morris,False,20090126,2009,2,1,0
5987,American International,UConn,False,20090127,2009,1,3,0
5988,Yale,Princeton,False,20090130,2009,3,1,0
5989,Harvard,Union,False,20090130,2009,3,1,0
5990,UMass,Northeastern,False,20090130,2009,6,4,0
5991,Dartmouth,Rensselaer,False,20090130,2009,5,2,0
5992,New Hampshire,Vermont,False,20090130,2009,3,2,0
5993,Brown,Quinnipiac,False,20090130,2009,1,5,0
5994,Maine,UMass Lowell,False,20090130,2009,2,3,0
5995,Clarkson,Colgate,False,20090130,2009,1,3,0
5996,Merrimack,Boston University,False,20090130,2009,1,3,0
5997,St. Lawrence,Cornell,False,20090130,2009,8,1,0
5998,UConn,Holy Cross,False,20090130,2009,3,5,0
5999,Lake Superior State,Michigan State,False,20090130,2009,2,0,0
6000,Army,Bentley,False,20090130,2009,0,6,0
6001,Canisius,Sacred Heart,False,20090130,2009,3,3,1
6002,Ferris State,Omaha,False,20090130,2009,7,1,0
6003,Providence,Boston College,False,20090130,2009,2,2,1
6004,Miami (OH),Bowling Green,False,20090130,2009,6,1,0
6005,Mercyhurst,Air Force,False,20090130,2009,4,4,1
6006,Robert Morris,Bemidji State,False,20090130,2009,3,5,0
6007,Western Michigan,Northern Michigan,False,20090130,2009,5,6,0
6008,Wisconsin,Minnesota Duluth,False,20090130,2009,3,1,0
6009,Notre Dame,Michigan,False,20090130,2009,1,2,0
6010,Alabama-Huntsville,Niagara,False,20090130,2009,2,4,0
6011,St. Cloud State,North Dakota,False,20090130,2009,3,0,0
6012,Minnesota State,Minnesota,False,20090130,2009,6,2,0
6013,Brown,Princeton,False,20090131,2009,1,5,0
6014,Alabama-Huntsville,Niagara,False,20090131,2009,5,5,1
6015,Yale,Quinnipiac,False,20090131,2009,3,0,0
6016,Dartmouth,Union,False,20090131,2009,2,2,1
6017,Clarkson,Cornell,False,20090131,2009,0,0,1
6018,Providence,Merrimack,False,20090131,2009,5,3,0
6019,St. Lawrence,Colgate,False,20090131,2009,4,2,0
6020,UConn,Holy Cross,False,20090131,2009,1,4,0
6021,Miami (OH),Bowling Green,False,20090131,2009,3,2,0
6022,Lake Superior State,Michigan State,False,20090131,2009,4,2,0
6023,Army,Bentley,False,20090131,2009,1,4,0
6024,Canisius,Sacred Heart,False,20090131,2009,5,1,0
6025,Ferris State,Omaha,False,20090131,2009,1,1,1
6026,Mercyhurst,Air Force,False,20090131,2009,3,2,1
6027,Minnesota,Minnesota State,False,20090131,2009,1,3,0
6028,Michigan,Notre Dame,False,20090131,2009,2,3,0
6029,Robert Morris,Bemidji State,False,20090131,2009,1,5,0
6030,Western Michigan,Northern Michigan,False,20090131,2009,3,4,0
6031,Wisconsin,Minnesota Duluth,False,20090131,2009,0,1,0
6032,St. Cloud State,North Dakota,False,20090131,2009,2,4,0
6033,Denver,Alaska Anchorage,False,20090131,2009,2,3,1
6034,Alaska,Ohio State,False,20090131,2009,2,6,0
6035,Maine,UMass,False,20090201,2009,2,1,0
6036,Boston University,Harvard,False,20090202,2009,4,3,0
6037,Boston College,Northeastern,False,20090202,2009,1,6,0
6038,Mercyhurst,Canisius,False,20090203,2009,2,3,1
6039,Yale,Harvard,False,20090206,2009,5,1,0
6040,Boston College,UMass,False,20090206,2009,2,0,0
6041,Boston University,UMass Lowell,False,20090206,2009,5,3,0
6042,Holy Cross,Bentley,False,20090206,2009,1,4,0
6043,Northeastern,Merrimack,False,20090206,2009,4,3,0
6044,Cornell,Quinnipiac,False,20090206,2009,2,1,1
6045,Brown,Dartmouth,False,20090206,2009,2,5,0
6046,Niagara,Robert Morris,False,20090206,2009,4,2,0
6047,Colgate,Princeton,False,20090206,2009,2,3,1
6048,Rensselaer,Union,False,20090206,2009,0,3,0
6049,Rochester,Sacred Heart,False,20090206,2009,4,6,0
6050,Vermont,Providence,False,20090206,2009,4,1,0
6051,Army,Canisius,False,20090206,2009,4,1,0
6052,Mercyhurst,American International,False,20090206,2009,2,0,0
6053,Michigan Tech,Colorado College,False,20090206,2009,2,2,1
6054,New Hampshire,Maine,False,20090206,2009,4,1,0
6055,St. Lawrence,Clarkson,False,20090206,2009,3,3,1
6056,Michigan State,Ferris State,False,20090206,2009,2,2,1
6057,Northern Michigan,Bowling Green,False,20090206,2009,3,0,0
6058,Michigan,Lake Superior State,False,20090206,2009,6,2,0
6059,Ohio State,Notre Dame,False,20090206,2009,3,4,1
6060,Omaha,Western Michigan,False,20090206,2009,1,1,1
6061,Minnesota Duluth,Denver,False,20090206,2009,3,4,0
6062,Minnesota,Wisconsin,False,20090206,2009,2,3,0
6063,Bemidji State,Alabama-Huntsville,False,20090206,2009,2,0,0
6064,Michigan Tech,Colorado College,False,20090207,2009,1,4,0
6065,Yale,Dartmouth,False,20090207,2009,3,1,0
6066,UMass,UMass Lowell,False,20090207,2009,1,2,0
6067,New Hampshire,Maine,False,20090207,2009,0,1,0
6068,Cornell,Princeton,False,20090207,2009,1,2,0
6069,Niagara,Robert Morris,False,20090207,2009,6,3,0
6070,Clarkson,St. Lawrence,False,20090207,2009,3,1,0
6071,Colgate,Quinnipiac,False,20090207,2009,3,2,1
6072,Merrimack,Brown,False,20090207,2009,2,0,0
6073,Union,Rensselaer,False,20090207,2009,2,1,1
6074,Rochester,Sacred Heart,False,20090207,2009,5,3,0
6075,Vermont,Providence,False,20090207,2009,4,1,0
6076,Army,Canisius,False,20090207,2009,2,2,1
6077,Bentley,Holy Cross,False,20090207,2009,4,1,0
6078,Ferris State,Michigan State,False,20090207,2009,0,1,0
6079,Mercyhurst,American International,False,20090207,2009,6,2,0
6080,Northern Michigan,Bowling Green,False,20090207,2009,4,1,0
6081,Michigan,Lake Superior State,False,20090207,2009,2,1,0
6082,Bemidji State,Alabama-Huntsville,False,20090207,2009,4,2,0
6083,Omaha,Western Michigan,False,20090207,2009,0,5,0
6084,Minnesota Duluth,Denver,False,20090207,2009,4,2,0
6085,Minnesota,Wisconsin,False,20090207,2009,4,5,0
6086,Air Force,UConn,False,20090207,2009,4,1,0
6087,Alaska Anchorage,St. Cloud State,False,20090207,2009,2,1,0
6088,Ohio State,Notre Dame,False,20090208,2009,4,1,0
6089,Boston College,Harvard,False,20090209,2009,4,3,0
6090,Northeastern,Boston University,False,20090209,2009,2,5,0
6091,Boston College,UMass Lowell,False,20090213,2009,0,6,0
6092,Holy Cross,Rochester,False,20090213,2009,0,6,0
6093,Harvard,Colgate,False,20090213,2009,3,2,0
6094,UMass,Northeastern,False,20090213,2009,3,5,0
6095,Dartmouth,Cornell,False,20090213,2009,5,4,1
6096,New Hampshire,Providence,False,20090213,2009,4,4,1
6097,Princeton,Clarkson,False,20090213,2009,5,3,0
6098,Maine,Boston University,False,20090213,2009,2,7,0
6099,Quinnipiac,St. Lawrence,False,20090213,2009,3,4,1
6100,Rensselaer,Brown,False,20090213,2009,4,3,0
6101,Merrimack,Vermont,False,20090213,2009,3,2,0
6102,UConn,Mercyhurst,False,20090213,2009,3,6,0
6103,Michigan State,Ohio State,False,20090213,2009,1,1,1
6104,Bowling Green,Ferris State,False,20090213,2009,2,3,0
6105,Lake Superior State,Miami (OH),False,20090213,2009,1,2,0
6106,Bentley,Air Force,False,20090213,2009,2,3,0
6107,Canisius,American International,False,20090213,2009,3,0,0
6108,Sacred Heart,Army,False,20090213,2009,3,4,0
6109,Union,Yale,False,20090213,2009,2,4,0
6110,Michigan,Omaha,False,20090213,2009,8,3,0
6111,Western Michigan,Alaska,False,20090213,2009,3,0,0
6112,Notre Dame,Northern Michigan,False,20090213,2009,9,5,0
6113,Alabama-Huntsville,Niagara,False,20090213,2009,2,4,0
6114,St. Cloud State,Michigan Tech,False,20090213,2009,3,2,0
6115,Minnesota,Alaska Anchorage,False,20090213,2009,2,2,1
6116,Princeton,St. Lawrence,False,20090214,2009,1,3,0
6117,Union,Brown,False,20090214,2009,3,1,0
6118,Alabama-Huntsville,Niagara,False,20090214,2009,3,1,0
6119,Michigan State,Ohio State,False,20090214,2009,2,1,0
6120,Holy Cross,Rochester,False,20090214,2009,1,3,0
6121,Harvard,Cornell,False,20090214,2009,4,2,0
6122,Northeastern,UMass,False,20090214,2009,1,4,0
6123,Dartmouth,Colgate,False,20090214,2009,0,1,0
6124,Maine,Boston University,False,20090214,2009,2,2,1
6125,UMass Lowell,Boston College,False,20090214,2009,4,4,1
6126,Providence,New Hampshire,False,20090214,2009,2,4,0
6127,Quinnipiac,Clarkson,False,20090214,2009,5,3,0
6128,Rensselaer,Yale,False,20090214,2009,1,4,0
6129,Merrimack,Vermont,False,20090214,2009,3,4,0
6130,UConn,Mercyhurst,False,20090214,2009,4,7,0
6131,Notre Dame,Northern Michigan,False,20090214,2009,5,2,0
6132,Bowling Green,Ferris State,False,20090214,2009,3,1,0
6133,Lake Superior State,Miami (OH),False,20090214,2009,0,4,0
6134,Army,Sacred Heart,False,20090214,2009,3,1,0
6135,Bentley,Air Force,False,20090214,2009,4,1,0
6136,Canisius,American International,False,20090214,2009,5,1,0
6137,Michigan,Omaha,False,20090214,2009,4,2,0
6138,Robert Morris,Bemidji State,False,20090214,2009,3,0,0
6139,Western Michigan,Alaska,False,20090214,2009,3,4,0
6140,North Dakota,Minnesota State,False,20090214,2009,4,3,0
6141,Robert Morris,Bemidji State,False,20090215,2009,3,3,1
6142,American International,UConn,False,20090217,2009,2,6,0
6143,Niagara,Bemidji State,False,20090219,2009,1,3,0
6144,Alabama-Huntsville,Robert Morris,False,20090220,2009,1,3,0
6145,Boston University,Northeastern,False,20090220,2009,2,2,1
6146,UMass,Maine,False,20090220,2009,4,3,1
6147,Princeton,Brown,False,20090220,2009,4,1,0
6148,Cornell,Rensselaer,False,20090220,2009,4,1,0
6149,Niagara,Bemidji State,False,20090220,2009,1,4,0
6150,Clarkson,Dartmouth,False,20090220,2009,6,3,0
6151,Colgate,Union,False,20090220,2009,2,2,1
6152,Quinnipiac,Yale,False,20090220,2009,3,3,1
6153,St. Lawrence,Harvard,False,20090220,2009,2,2,1
6154,UConn,Canisius,False,20090220,2009,3,4,1
6155,Michigan State,Bowling Green,False,20090220,2009,3,2,0
6156,Ohio State,Michigan,False,20090220,2009,1,4,0
6157,Vermont,UMass Lowell,False,20090220,2009,3,3,1
6158,Lake Superior State,Western Michigan,False,20090220,2009,7,4,0
6159,Army,Rochester,False,20090220,2009,2,3,0
6160,Bentley,Mercyhurst,False,20090220,2009,4,6,0
6161,Sacred Heart,American International,False,20090220,2009,6,3,0
6162,Michigan Tech,Minnesota Duluth,False,20090220,2009,1,4,0
6163,New Hampshire,Boston College,False,20090220,2009,3,2,0
6164,Miami (OH),Northern Michigan,False,20090220,2009,1,2,0
6165,Wisconsin,Denver,False,20090220,2009,3,4,1
6166,Omaha,Notre Dame,False,20090220,2009,3,4,1
6167,Air Force,Holy Cross,False,20090220,2009,4,3,0
6168,Colorado College,Minnesota,False,20090220,2009,4,3,0
6169,Colorado College,Minnesota,False,20090221,2009,5,3,0
6170,American International,Sacred Heart,False,20090221,2009,2,1,0
6171,Alabama-Huntsville,Robert Morris,False,20090221,2009,3,6,0
6172,Bowling Green,Michigan State,False,20090221,2009,4,0,0
6173,Miami (OH),Northern Michigan,False,20090221,2009,1,1,1
6174,Boston College,New Hampshire,False,20090221,2009,2,4,0
6175,UMass,Maine,False,20090221,2009,4,3,0
6176,Princeton,Yale,False,20090221,2009,2,0,0
6177,Cornell,Union,False,20090221,2009,5,2,0
6178,Clarkson,Harvard,False,20090221,2009,3,3,1
6179,Colgate,Rensselaer,False,20090221,2009,2,1,1
6180,Quinnipiac,Brown,False,20090221,2009,2,3,0
6181,Merrimack,Providence,False,20090221,2009,1,1,1
6182,St. Lawrence,Dartmouth,False,20090221,2009,7,2,0
6183,UConn,Canisius,False,20090221,2009,4,3,1
6184,Vermont,UMass Lowell,False,20090221,2009,0,1,0
6185,Lake Superior State,Western Michigan,False,20090221,2009,1,4,0
6186,Army,Rochester,False,20090221,2009,1,1,1
6187,Bentley,Mercyhurst,False,20090221,2009,3,1,0
6188,Michigan Tech,Minnesota Duluth,False,20090221,2009,2,2,1
6189,Northeastern,Boston University,False,20090221,2009,1,1,1
6190,Wisconsin,Denver,False,20090221,2009,0,5,0
6191,Ohio State,Michigan,False,20090221,2009,3,2,0
6192,Omaha,Notre Dame,False,20090221,2009,0,1,0
6193,Alaska,Ferris State,False,20090221,2009,3,2,1
6194,Providence,Merrimack,False,20090222,2009,1,5,0
6195,Omaha,Minnesota State,False,20090224,2009,2,2,1
6196,Yale,Cornell,False,20090227,2009,4,2,0
6197,Boston College,Providence,False,20090227,2009,5,1,0
6198,Holy Cross,Sacred Heart,False,20090227,2009,5,2,0
6199,Northeastern,UMass Lowell,False,20090227,2009,3,0,0
6200,Brown,Colgate,False,20090227,2009,3,3,1
6201,Maine,Vermont,False,20090227,2009,2,3,0
6202,Rensselaer,Clarkson,False,20090227,2009,2,4,0
6203,Merrimack,New Hampshire,False,20090227,2009,3,4,0
6204,Union,St. Lawrence,False,20090227,2009,0,2,0
6205,UConn,Bentley,False,20090227,2009,4,1,0
6206,Notre Dame,Michigan State,False,20090227,2009,5,0,0
6207,Rochester,Air Force,False,20090227,2009,6,4,0
6208,Army,American International,False,20090227,2009,3,3,1
6209,Canisius,Mercyhurst,False,20090227,2009,1,4,0
6210,Ferris State,Michigan,False,20090227,2009,1,6,0
6211,Harvard,Quinnipiac,False,20090227,2009,2,1,0
6212,UMass,Boston University,False,20090227,2009,3,6,0
6213,Dartmouth,Princeton,False,20090227,2009,2,0,0
6214,Northern Michigan,Lake Superior State,False,20090227,2009,7,3,0
