,Schl,Opp,PTS,OPP,Year,Date,neutral
7500,Rhodes,Colorado College,88,72,2007,01/27/2008,True
7501,Bridgewater (VA),Emory & Henry,129,112,2007,01/27/2008,True
7502,Bridgewater (VA),Emory & Henry,129,112,2007,01/27/2008,True
7503,Eastern Mennonite,Guilford,75,103,2007,01/27/2008,True
7504,Eastern Mennonite,Guilford,75,103,2007,01/27/2008,True
7505,Catholic,Juniata,71,74,2007,01/27/2008,True
7506,Catholic,Juniata,71,74,2007,01/27/2008,True
7507,Drew,Scranton,54,57,2007,01/27/2008,True
7508,Drew,Scranton,54,57,2007,01/27/2008,True
7509,Goucher,Susquehanna,62,79,2007,01/27/2008,True
7510,Goucher,Susquehanna,62,79,2007,01/27/2008,True
7511,Merchant Marine,Moravian,88,73,2007,01/27/2008,True
7512,Merchant Marine,Moravian,88,73,2007,01/27/2008,True
7513,Roanoke,Lynchburg,90,64,2007,01/27/2008,False
7514,Roanoke,Lynchburg,90,64,2007,01/27/2008,False
7515,Washington & Lee,Hampden-Sydney,66,51,2007,01/27/2008,True
7516,Washington & Lee,Hampden-Sydney,66,51,2007,01/27/2008,True
7517,Cazenovia,Penn State-Harrisburg,78,63,2007,01/27/2008,False
7518,Cazenovia,Penn State-Harrisburg,78,63,2007,01/27/2008,False
7519,Clarks Summit,Rutgers-Camden,61,57,2007,01/28/2008,True
7520,Clarks Summit,Rutgers-Camden,61,57,2007,01/28/2008,True
7521,Clarks Summit,Rutgers-Camden,61,57,2007,01/28/2008,True
7522,Misericordia,Marywood,62,52,2007,01/28/2008,False
7523,Misericordia,Marywood,62,52,2007,01/28/2008,False
7524,Centenary (NJ),Alvernia,48,79,2007,01/28/2008,False
7525,Centenary (NJ),Alvernia,48,79,2007,01/28/2008,False
7526,Eastern,Cabrini,87,82,2007,01/28/2008,True
7527,Eastern,Cabrini,87,82,2007,01/28/2008,True
7528,Texas-Dallas,Texas-Tyler,47,87,2007,01/28/2008,True
7529,Texas-Dallas,Texas-Tyler,47,87,2007,01/28/2008,True
7530,City Tech,NJ City,66,73,2007,01/28/2008,True
7531,City Tech,NJ City,66,73,2007,01/28/2008,True
7532,Medgar Evers,Ramapo,75,92,2007,01/28/2008,True
7533,Medgar Evers,Ramapo,75,92,2007,01/28/2008,True
7534,Maranatha Bap,Northland Int'l,78,64,2007,01/28/2008,True
7535,Maranatha Bap,Northland Int'l,78,64,2007,01/28/2008,True
7536,Methodist,North Carolina Wesleyan,85,70,2007,01/28/2008,True
7537,Methodist,North Carolina Wesleyan,85,70,2007,01/28/2008,True
7538,Mt. Aloysius,Franciscan,81,67,2007,01/28/2008,True
7539,Mt. Aloysius,Franciscan,81,67,2007,01/28/2008,True
7540,Penn State-Fayette,Saint Vincent (PA),58,95,2007,01/28/2008,True
7541,Penn State-Fayette,Saint Vincent (PA),58,95,2007,01/28/2008,True
7542,New England College,Green Mountain,87,69,2007,01/28/2008,True
7543,New England College,Green Mountain,87,69,2007,01/28/2008,True
7544,Greenville,St. Louis Christian,97,43,2007,01/28/2008,True
7545,Greenville,St. Louis Christian,97,43,2007,01/28/2008,True
7546,Delaware Valley,Penn State-Berks,80,69,2007,01/28/2008,True
7547,Delaware Valley,Penn State-Berks,80,69,2007,01/28/2008,True
7548,Lesley,Newbury,74,75,2007,01/28/2008,True
7549,Lesley,Newbury,74,75,2007,01/28/2008,True
7550,Maine Maritime,Husson,66,75,2007,01/28/2008,False
7551,Maine Maritime,Husson,66,75,2007,01/28/2008,False
7552,Rust,Oakwood,76,71,2007,01/28/2008,False
7553,Rust,Oakwood,76,71,2007,01/28/2008,False
7554,Christendom,Gallaudet,51,63,2007,01/28/2008,False
7555,Christendom,Gallaudet,51,63,2007,01/28/2008,False
7556,Tennessee Wesleyan,Maryville (TN),62,81,2007,01/28/2008,True
7557,Tennessee Wesleyan,Maryville (TN),62,81,2007,01/28/2008,True
7558,Bard,SUNY-Maritime,87,77,2007,01/29/2008,False
7559,Bard,SUNY-Maritime,87,77,2007,01/29/2008,False
7560,Bard,SUNY-Maritime,87,77,2007,01/29/2008,False
7561,Baruch College,Stevens Institute,75,71,2007,01/29/2008,True
7562,Baruch College,Stevens Institute,75,71,2007,01/29/2008,True
7563,Framingham State,Fitchburg State,63,65,2007,01/29/2008,True
7564,Framingham State,Fitchburg State,63,65,2007,01/29/2008,True
7565,Salem State,Massachusetts Liberal Arts,101,77,2007,01/29/2008,True
7566,Salem State,Massachusetts Liberal Arts,101,77,2007,01/29/2008,True
7567,Worcester State,Bridgewater MA,77,68,2007,01/29/2008,True
7568,Worcester State,Bridgewater MA,77,68,2007,01/29/2008,True
7569,Mt. St. Mary (NY),Yeshiva,63,62,2007,01/29/2008,True
7570,Mt. St. Mary (NY),Yeshiva,63,62,2007,01/29/2008,True
7571,Mount Saint Vincent,Old Westbury,80,100,2007,01/29/2008,False
7572,Mount Saint Vincent,Old Westbury,80,100,2007,01/29/2008,False
7573,SUNY-Purchase,Farmingdale State,39,109,2007,01/29/2008,True
7574,SUNY-Purchase,Farmingdale State,39,109,2007,01/29/2008,True
7575,Hartwick,Vassar,55,58,2007,01/29/2008,True
7576,Hartwick,Vassar,55,58,2007,01/29/2008,True
7577,North Central (MN),St. Scholastica,60,56,2007,01/29/2008,True
7578,North Central (MN),St. Scholastica,60,56,2007,01/29/2008,True
7579,Bates,Saint Joseph's (ME),84,69,2007,01/29/2008,True
7580,Bates,Saint Joseph's (ME),84,69,2007,01/29/2008,True
7581,Tufts,Western New England,97,89,2007,01/29/2008,True
7582,Tufts,Western New England,97,89,2007,01/29/2008,True
7583,Hamilton,Williams,60,56,2007,01/29/2008,False
7584,Hamilton,Williams,60,56,2007,01/29/2008,False
7585,Brooklyn,SUNY New Paltz,84,75,2007,01/29/2008,False
7586,Brooklyn,SUNY New Paltz,84,75,2007,01/29/2008,False
7587,Ithaca,Rochester (NY),70,82,2007,01/29/2008,False
7588,Ithaca,Rochester (NY),70,82,2007,01/29/2008,False
7589,St. John Fisher,Alfred,58,54,2007,01/29/2008,True
7590,St. John Fisher,Alfred,58,54,2007,01/29/2008,True
7591,Birmingham-Southern,LaGrange,70,52,2007,01/29/2008,True
7592,Birmingham-Southern,LaGrange,70,52,2007,01/29/2008,True
7593,Lewis & Clark,Pacific (OR),85,79,2007,01/29/2008,True
7594,Lewis & Clark,Pacific (OR),85,79,2007,01/29/2008,True
7595,Keuka,Keystone,66,70,2007,01/29/2008,False
7596,Keuka,Keystone,66,70,2007,01/29/2008,False
7597,Lake Forest,Illinois College,64,47,2007,01/29/2008,False
7598,Lake Forest,Illinois College,64,47,2007,01/29/2008,False
7599,E Connecticut,Keene State,71,97,2007,01/29/2008,True
7600,E Connecticut,Keene State,71,97,2007,01/29/2008,True
7601,Plymouth State,Southern Methodist,65,76,2007,01/29/2008,False
7602,Plymouth State,Southern Methodist,65,76,2007,01/29/2008,False
7603,MA Dartmouth,Massachusetts-Boston,102,73,2007,01/29/2008,False
7604,MA Dartmouth,Massachusetts-Boston,102,73,2007,01/29/2008,False
7605,W Connecticut,Rhode Island College,83,90,2007,01/29/2008,True
7606,W Connecticut,Rhode Island College,83,90,2007,01/29/2008,True
7607,Davis,Lancaster Bible,87,89,2007,01/29/2008,False
7608,Davis,Lancaster Bible,87,89,2007,01/29/2008,False
7609,Mitchell,City College of New York,62,75,2007,01/29/2008,False
7610,Mitchell,City College of New York,62,75,2007,01/29/2008,False
7611,Dana,Nebraska Wesleyan,61,72,2007,01/29/2008,True
7612,Dana,Nebraska Wesleyan,61,72,2007,01/29/2008,True
7613,Southern Vermont,Middlebury,79,107,2007,01/29/2008,True
7614,Southern Vermont,Middlebury,79,107,2007,01/29/2008,True
7615,Eastern Nazarene,Becker,75,88,2007,01/29/2008,False
7616,Eastern Nazarene,Becker,75,88,2007,01/29/2008,False
7617,Endicott,Emmanuel MA,64,62,2007,01/29/2008,False
7618,Endicott,Emmanuel MA,64,62,2007,01/29/2008,False
7619,Principia,Maryville (MO),52,65,2007,01/29/2008,True
7620,Principia,Maryville (MO),52,65,2007,01/29/2008,True
7621,Pratt Institute,St. Joseph's (NY),57,78,2007,01/29/2008,False
7622,Pratt Institute,St. Joseph's (NY),57,78,2007,01/29/2008,False
7623,Emerson,Daniel Webster,91,61,2007,01/29/2008,False
7624,Emerson,Daniel Webster,91,61,2007,01/29/2008,False
7625,Lasell,Johnson & Wales (RI),69,70,2007,01/29/2008,False
7626,Lasell,Johnson & Wales (RI),69,70,2007,01/29/2008,False
7627,SUNY Brockport,SUNY-Polytechnic,91,88,2007,01/29/2008,True
7628,SUNY Brockport,SUNY-Polytechnic,91,88,2007,01/29/2008,True
7629,NVU-Johnson,Castleton,62,74,2007,01/29/2008,True
7630,NVU-Johnson,Castleton,62,74,2007,01/29/2008,True
7631,Unity,Thomas (ME),48,85,2007,01/29/2008,False
7632,Unity,Thomas (ME),48,85,2007,01/29/2008,False
7633,Houghton,Fredonia State,66,53,2007,01/29/2008,False
7634,Houghton,Fredonia State,66,53,2007,01/29/2008,False
7635,Geneseo State,SUNY-Cortland,60,64,2007,01/29/2008,True
7636,Geneseo State,SUNY-Cortland,60,64,2007,01/29/2008,True
7637,SUNY-Oswego,Morrisville State,83,78,2007,01/29/2008,False
7638,SUNY-Oswego,Morrisville State,83,78,2007,01/29/2008,False
7639,SUNY-Potsdam,SUNY-Plattsburgh,70,87,2007,01/29/2008,True
7640,SUNY-Potsdam,SUNY-Plattsburgh,70,87,2007,01/29/2008,True
7641,SUNY-Polytechnic,Saint Joseph's Long Island,67,87,2007,01/29/2008,False
7642,SUNY-Polytechnic,Saint Joseph's Long Island,67,87,2007,01/29/2008,False
7643,Carleton College,Saint John's (MN),66,67,2007,01/30/2008,True
7644,Carleton College,Saint John's (MN),66,67,2007,01/30/2008,True
7645,Carleton College,Saint John's (MN),66,67,2007,01/30/2008,True
7646,Kenyon,Hiram,90,73,2007,01/30/2008,True
7647,Kenyon,Hiram,90,73,2007,01/30/2008,True
7648,Mary Washington,Hood,102,75,2007,01/30/2008,True
7649,Mary Washington,Hood,102,75,2007,01/30/2008,True
7650,St. Mary's (MD),Marymount (VA),70,72,2007,01/30/2008,True
7651,St. Mary's (MD),Marymount (VA),70,72,2007,01/30/2008,True
7652,Wesley,Gallaudet,75,77,2007,01/30/2008,True
7653,Wesley,Gallaudet,75,77,2007,01/30/2008,True
7654,York (PA),Stevenson,84,74,2007,01/30/2008,False
7655,York (PA),Stevenson,84,74,2007,01/30/2008,False
7656,Defiance,Bluffton,90,71,2007,01/30/2008,False
7657,Defiance,Bluffton,90,71,2007,01/30/2008,False
7658,Hanover,Mt. St. Joseph,85,63,2007,01/30/2008,True
7659,Hanover,Mt. St. Joseph,85,63,2007,01/30/2008,True
7660,Rose-Hulman,Franklin,77,71,2007,01/30/2008,True
7661,Rose-Hulman,Franklin,77,71,2007,01/30/2008,True
7662,Transylvania,Anderson (IN),53,71,2007,01/30/2008,True
7663,Transylvania,Anderson (IN),53,71,2007,01/30/2008,True
7664,John Carroll,Muskingum,76,62,2007,01/30/2008,True
7665,John Carroll,Muskingum,76,62,2007,01/30/2008,True
7666,Mount Union,Baldwin-Wallace,72,81,2007,01/30/2008,False
7667,Mount Union,Baldwin-Wallace,72,81,2007,01/30/2008,False
7668,Ohio Northern,Heidelberg,89,72,2007,01/30/2008,True
7669,Ohio Northern,Heidelberg,89,72,2007,01/30/2008,True
7670,Otterbein,Marietta,95,96,2007,01/30/2008,True
7671,Otterbein,Marietta,95,96,2007,01/30/2008,True
7672,Wilmington (OH),Capital,72,55,2007,01/30/2008,False
7673,Wilmington (OH),Capital,72,55,2007,01/30/2008,False
7674,Bethel_MN,Gust Adolphus,54,69,2007,01/30/2008,False
7675,Bethel_MN,Gust Adolphus,54,69,2007,01/30/2008,False
7676,Hamline,St. Thomas (MN),75,92,2007,01/30/2008,False
7677,Hamline,St. Thomas (MN),75,92,2007,01/30/2008,False
7678,Saint Mary's (MN),Macalester,65,68,2007,01/30/2008,False
7679,Saint Mary's (MN),Macalester,65,68,2007,01/30/2008,False
7680,St. Olaf,Concordia-Moorhead,69,45,2007,01/30/2008,False
7681,St. Olaf,Concordia-Moorhead,69,45,2007,01/30/2008,False
7682,Wisconsin Eau Claire,Wisconsin-Superior,81,88,2007,01/30/2008,True
7683,Wisconsin Eau Claire,Wisconsin-Superior,81,88,2007,01/30/2008,True
7684,Wisconsin-Platteville,Wisconsin-Oshkosh,71,55,2007,01/30/2008,False
7685,Wisconsin-Platteville,Wisconsin-Oshkosh,71,55,2007,01/30/2008,False
7686,UW-River Falls,Wisconsin-Stevens Point,40,71,2007,01/30/2008,True
7687,UW-River Falls,Wisconsin-Stevens Point,40,71,2007,01/30/2008,True
7688,Wisconsin Whitewater,Wisconsin-La Crosse,80,67,2007,01/30/2008,True
7689,Wisconsin Whitewater,Wisconsin-La Crosse,80,67,2007,01/30/2008,True
7690,Albright,Elizabethtown,87,82,2007,01/30/2008,True
7691,Albright,Elizabethtown,87,82,2007,01/30/2008,True
7692,Lebanon Valley,Widener,78,63,2007,01/30/2008,True
7693,Lebanon Valley,Widener,78,63,2007,01/30/2008,True
7694,Messiah,Lycoming,79,68,2007,01/30/2008,False
7695,Messiah,Lycoming,79,68,2007,01/30/2008,False
7696,Benedictine (IL),Aurora,80,82,2007,01/30/2008,True
7697,Benedictine (IL),Aurora,80,82,2007,01/30/2008,True
7698,Kean,Rowan,63,71,2007,01/30/2008,True
7699,Kean,Rowan,63,71,2007,01/30/2008,True
7700,Montclair State,Ramapo,80,67,2007,01/30/2008,True
7701,Montclair State,Ramapo,80,67,2007,01/30/2008,True
7702,College of New Jersey,Rutgers-Camden,53,58,2007,01/30/2008,False
7703,College of New Jersey,Rutgers-Camden,53,58,2007,01/30/2008,False
7704,Wm Paterson,Rutgers-Newark,79,65,2007,01/30/2008,True
7705,Wm Paterson,Rutgers-Newark,79,65,2007,01/30/2008,True
7706,North Carolina Wesleyan,Averett,71,72,2007,01/30/2008,True
7707,North Carolina Wesleyan,Averett,71,72,2007,01/30/2008,True
7708,Central IA,Cornell (IA),76,71,2007,01/30/2008,True
7709,Central IA,Cornell (IA),76,71,2007,01/30/2008,True
7710,Buena Vista,Luther,74,53,2007,01/30/2008,False
7711,Buena Vista,Luther,74,53,2007,01/30/2008,False
7712,Coe,Wartburg,74,58,2007,01/30/2008,False
7713,Coe,Wartburg,74,58,2007,01/30/2008,False
7714,Loras,Dubuque,70,67,2007,01/30/2008,False
7715,Loras,Dubuque,70,67,2007,01/30/2008,False
7716,Penn State-Berks,Penn State-Harrisburg,68,77,2007,01/30/2008,False
7717,Penn State-Berks,Penn State-Harrisburg,68,77,2007,01/30/2008,False
7718,Adrian,Kalamazoo,66,62,2007,01/30/2008,True
7719,Adrian,Kalamazoo,66,62,2007,01/30/2008,True
7720,Alma,Albion,73,75,2007,01/30/2008,False
7721,Alma,Albion,73,75,2007,01/30/2008,False
7722,Calvin,Olivet,80,70,2007,01/30/2008,True
7723,Calvin,Olivet,80,70,2007,01/30/2008,True
7724,Hope,Trine,93,60,2007,01/30/2008,True
7725,Hope,Trine,93,60,2007,01/30/2008,True
7726,Frostburg State,Pitt.-Greensburg,81,80,2007,01/30/2008,True
7727,Frostburg State,Pitt.-Greensburg,81,80,2007,01/30/2008,True
7728,Lake Erie,Hilbert,73,63,2007,01/30/2008,False
7729,Lake Erie,Hilbert,73,63,2007,01/30/2008,False
7730,Penn State-Altoona,La Roche,63,50,2007,01/30/2008,False
7731,Penn State-Altoona,La Roche,63,50,2007,01/30/2008,False
7732,Penn State-Behrend,Mt. Aloysius,98,54,2007,01/30/2008,True
7733,Penn State-Behrend,Mt. Aloysius,98,54,2007,01/30/2008,True
7734,Pittsburgh-Bradford,Medaille,51,65,2007,01/30/2008,True
7735,Pittsburgh-Bradford,Medaille,51,65,2007,01/30/2008,True
7736,Carthage,North Park,66,67,2007,01/30/2008,False
7737,Carthage,North Park,66,67,2007,01/30/2008,False
7738,Illinois Wesleyan,Augustana (IL),61,65,2007,01/30/2008,False
7739,Illinois Wesleyan,Augustana (IL),61,65,2007,01/30/2008,False
7740,North Central,Elmhurst,72,78,2007,01/30/2008,False
7741,North Central,Elmhurst,72,78,2007,01/30/2008,False
7742,Wheaton (IL),Millikin,67,51,2007,01/30/2008,True
7743,Wheaton (IL),Millikin,67,51,2007,01/30/2008,True
7744,Bethany (WV),Waynesburg,82,78,2007,01/30/2008,True
7745,Bethany (WV),Waynesburg,82,78,2007,01/30/2008,True
7746,Thiel,Thomas More,64,61,2007,01/30/2008,True
7747,Thiel,Thomas More,64,61,2007,01/30/2008,True
7748,Washington & Jefferson,Geneva,76,75,2007,01/30/2008,True
7749,Washington & Jefferson,Geneva,76,75,2007,01/30/2008,True
7750,Westminster (PA),Grove City,82,60,2007,01/30/2008,False
7751,Westminster (PA),Grove City,82,60,2007,01/30/2008,False
7752,Carroll WI,Ripon,99,61,2007,01/30/2008,False
7753,Carroll WI,Ripon,99,61,2007,01/30/2008,False
7754,Knox,Grinnell,76,84,2007,01/30/2008,True
7755,Knox,Grinnell,76,84,2007,01/30/2008,True
7756,St. Norbert,Lawrence,56,65,2007,01/30/2008,True
7757,St. Norbert,Lawrence,56,65,2007,01/30/2008,True
7758,Dickinson College,Franklin & Marshall,71,69,2007,01/30/2008,False
7759,Dickinson College,Franklin & Marshall,71,69,2007,01/30/2008,False
7760,Haverford,Swarthmore,63,53,2007,01/30/2008,False
7761,Haverford,Swarthmore,63,53,2007,01/30/2008,False
7762,McDaniel,Gettysburg,65,66,2007,01/30/2008,True
7763,McDaniel,Gettysburg,65,66,2007,01/30/2008,True
7764,Randolph,Newport News-Apprentice,48,61,2007,01/30/2008,False
7765,Randolph,Newport News-Apprentice,48,61,2007,01/30/2008,False
7766,Ursinus,Muhlenberg,81,60,2007,01/30/2008,True
7767,Ursinus,Muhlenberg,81,60,2007,01/30/2008,True
7768,Washington College,Johns Hopkins,57,70,2007,01/30/2008,True
7769,Washington College,Johns Hopkins,57,70,2007,01/30/2008,True
7770,Vermont Tech,Green Mountain,65,73,2007,01/30/2008,False
7771,Vermont Tech,Green Mountain,65,73,2007,01/30/2008,False
7772,Lincoln Christian,Eureka,93,76,2007,01/30/2008,False
7773,Lincoln Christian,Eureka,93,76,2007,01/30/2008,False
7774,Greenville,Fontbonne,73,78,2007,01/30/2008,True
7775,Greenville,Fontbonne,73,78,2007,01/30/2008,True
7776,Westminster (MO),Webster,56,59,2007,01/30/2008,True
7777,Westminster (MO),Webster,56,59,2007,01/30/2008,True
7778,DeSales,Arcadia,79,57,2007,01/30/2008,True
7779,DeSales,Arcadia,79,57,2007,01/30/2008,True
7780,Manhattanville,King's (PA),100,92,2007,01/30/2008,True
7781,Manhattanville,King's (PA),100,92,2007,01/30/2008,True
7782,Wilkes,Fairleigh Dickinson-Florham,79,54,2007,01/30/2008,True
7783,Wilkes,Fairleigh Dickinson-Florham,79,54,2007,01/30/2008,True
7784,Bridgewater (VA),Roanoke,55,76,2007,01/30/2008,True
7785,Bridgewater (VA),Roanoke,55,76,2007,01/30/2008,True
7786,Emory & Henry,Lynchburg,105,96,2007,01/30/2008,True
7787,Emory & Henry,Lynchburg,105,96,2007,01/30/2008,True
7788,Babson,Coast Guard,78,70,2007,01/30/2008,False
7789,Babson,Coast Guard,78,70,2007,01/30/2008,False
7790,Massachusetts Institute of Technology,WPI,52,58,2007,01/30/2008,False
7791,Massachusetts Institute of Technology,WPI,52,58,2007,01/30/2008,False
7792,Wheaton (MA),Springfield,77,72,2007,01/30/2008,True
7793,Wheaton (MA),Springfield,77,72,2007,01/30/2008,True
7794,Hampden-Sydney,Virginia Wesleyan,62,81,2007,01/30/2008,True
7795,Hampden-Sydney,Virginia Wesleyan,62,81,2007,01/30/2008,True
7796,Washington & Lee,Eastern Mennonite,72,60,2007,01/30/2008,True
7797,Washington & Lee,Eastern Mennonite,72,60,2007,01/30/2008,True
7798,Cal Lutheran,Redlands,88,52,2007,01/30/2008,True
7799,Cal Lutheran,Redlands,88,52,2007,01/30/2008,True
7800,Cal Tech,Pomona-Pitzer,41,61,2007,01/30/2008,False
7801,Cal Tech,Pomona-Pitzer,41,61,2007,01/30/2008,False
7802,Claremont M.S.,La Verne,68,55,2007,01/30/2008,True
7803,Claremont M.S.,La Verne,68,55,2007,01/30/2008,True
7804,Occidental,Whittier,79,62,2007,01/30/2008,True
7805,Occidental,Whittier,79,62,2007,01/30/2008,True
7806,Earlham,Denison,49,55,2007,01/30/2008,False
7807,Earlham,Denison,49,55,2007,01/30/2008,False
7808,Oberlin,Ohio Wesleyan,69,84,2007,01/30/2008,False
7809,Oberlin,Ohio Wesleyan,69,84,2007,01/30/2008,False
7810,Wabash,Wittenberg,52,54,2007,01/30/2008,True
7811,Wabash,Wittenberg,52,54,2007,01/30/2008,True
7812,Allegheny,Wooster,61,78,2007,01/30/2008,False
7813,Allegheny,Wooster,61,78,2007,01/30/2008,False
7814,Hunter College,York (NY),81,70,2007,01/30/2008,True
7815,Hunter College,York (NY),81,70,2007,01/30/2008,True
7816,Lehman,Staten Island,76,78,2007,01/30/2008,False
7817,Lehman,Staten Island,76,78,2007,01/30/2008,False
7818,Blackburn,MacMurray,86,92,2007,01/30/2008,False
7819,Blackburn,MacMurray,86,92,2007,01/30/2008,False
7820,Valley Forge,Clarks Summit,65,77,2007,01/31/2008,True
7821,Valley Forge,Clarks Summit,65,77,2007,01/31/2008,True
7822,Valley Forge,Clarks Summit,65,77,2007,01/31/2008,True
7823,Neumann,Centenary (NJ),98,78,2007,01/31/2008,True
7824,Neumann,Centenary (NJ),98,78,2007,01/31/2008,True
7825,Fitchburg State,Massachusetts Liberal Arts,89,65,2007,01/31/2008,True
7826,Fitchburg State,Massachusetts Liberal Arts,89,65,2007,01/31/2008,True
7827,Framingham State,Westfield State,76,53,2007,01/31/2008,True
7828,Framingham State,Westfield State,76,53,2007,01/31/2008,True
7829,Yeshiva,Bard,65,47,2007,01/31/2008,True
7830,Yeshiva,Bard,65,47,2007,01/31/2008,True
7831,Bridgewater MA,Salem State,93,87,2007,01/31/2008,True
7832,Bridgewater MA,Salem State,93,87,2007,01/31/2008,True
7833,Cabrini,Gwynedd-Mercy,68,74,2007,01/31/2008,True
7834,Cabrini,Gwynedd-Mercy,68,74,2007,01/31/2008,True
7835,Marywood,Alvernia,50,93,2007,01/31/2008,True
7836,Marywood,Alvernia,50,93,2007,01/31/2008,True
7837,Concordia (TX),Texas Lutheran,95,76,2007,01/31/2008,True
7838,Concordia (TX),Texas Lutheran,95,76,2007,01/31/2008,True
7839,East Texas Baptist,Mississippi College,57,48,2007,01/31/2008,True
7840,East Texas Baptist,Mississippi College,57,48,2007,01/31/2008,True
7841,Howard Payne,McMurry,86,81,2007,01/31/2008,False
7842,Howard Payne,McMurry,86,81,2007,01/31/2008,False
7843,LeTourneau,Louisiana College,69,57,2007,01/31/2008,True
7844,LeTourneau,Louisiana College,69,57,2007,01/31/2008,True
7845,Schreiner,Mary Hardin-Baylor,67,77,2007,01/31/2008,True
7846,Schreiner,Mary Hardin-Baylor,67,77,2007,01/31/2008,True
7847,Sul Ross State,Hardin-Simmons,82,87,2007,01/31/2008,True
7848,Sul Ross State,Hardin-Simmons,82,87,2007,01/31/2008,True
7849,Texas-Tyler,Ozarks (AR),83,64,2007,01/31/2008,True
7850,Texas-Tyler,Ozarks (AR),83,64,2007,01/31/2008,True
7851,Concordia (WI),Wisconsin Lutheran,95,90,2007,01/31/2008,True
7852,Concordia (WI),Wisconsin Lutheran,95,90,2007,01/31/2008,True
7853,Edgewood,Lakeland,73,58,2007,01/31/2008,False
7854,Edgewood,Lakeland,73,58,2007,01/31/2008,False
7855,Milwaukee Engineering,Maranatha Bap,76,61,2007,01/31/2008,True
7856,Milwaukee Engineering,Maranatha Bap,76,61,2007,01/31/2008,True
7857,W Connecticut,Newbury,74,73,2007,01/31/2008,False
7858,W Connecticut,Newbury,74,73,2007,01/31/2008,False
7859,Chapman,UC Santa Cruz,72,69,2007,01/31/2008,True
7860,Chapman,UC Santa Cruz,72,69,2007,01/31/2008,True
7861,Anna Maria,Curry,65,100,2007,01/31/2008,True
7862,Anna Maria,Curry,65,100,2007,01/31/2008,True
7863,Colby-Sawyer,Eastern Nazarene,73,65,2007,01/31/2008,True
